"","Date","Age","Treatment","PlateID","Well","Family","Family_EBV","Count","AUC","AUC.cor","AUC.cor.norm"
"502",20260401,"360hpf","38C","plate_4_38","A2",3,"High",8,1468.30833333333,1152.87878787879,144.109848484849
"503",20260401,"360hpf","38C","plate_4_38","A3",4,"High",3,800.175,484.745454545454,161.581818181818
"504",20260401,"360hpf","38C","plate_4_38","A4",5,"High",10,1806.19166666667,1490.76212121212,149.076212121212
"505",20260401,"360hpf","38C","plate_4_38","A5",6,"High",14,2212.85,1897.42045454545,135.530032467532
"506",20260401,"360hpf","38C","plate_4_38","A6",8,"High",10,871.625,556.195454545454,55.6195454545454
"507",20260401,"360hpf","38C","plate_4_38","A7",52,"Low",18,3070.46666666667,2755.03712121212,153.057617845118
"508",20260401,"360hpf","38C","plate_4_38","A8",53,"Low",4,702.941666666666,387.512121212121,96.8780303030302
"509",20260401,"360hpf","38C","plate_4_38","A9",54,"Low",17,2525.96666666667,2210.53712121212,130.031595365419
"510",20260401,"360hpf","38C","plate_4_38","A10",55,"Low",13,2285.2,1969.77045454545,151.520804195804
"511",20260401,"360hpf","38C","plate_4_38","A11",56,"Low",27,5252.325,4936.89545454546,182.84797979798
"512",20260401,"360hpf","38C","plate_4_38","A12",57,"Low",25,3440.90833333333,3125.47878787879,125.019151515152
"513",20260401,"360hpf","38C","plate_4_38","B1",1,"High",13,2289.04166666667,1973.61212121212,151.816317016317
"514",20260401,"360hpf","38C","plate_4_38","B2",3,"High",13,1858.05,1542.62045454545,118.663111888112
"515",20260401,"360hpf","38C","plate_4_38","B3",4,"High",47,7841.61666666667,7526.18712121212,160.131640876854
"516",20260401,"360hpf","38C","plate_4_38","B4",5,"High",5,858.108333333333,542.678787878788,108.535757575758
"517",20260401,"360hpf","38C","plate_4_38","B5",6,"High",12,2462.81666666667,2147.38712121212,178.948926767677
"518",20260401,"360hpf","38C","plate_4_38","B6",8,"High",24,2711.675,2396.24545454546,99.8435606060606
"519",20260401,"360hpf","38C","plate_4_38","B7",52,"Low",24,4406.65,4091.22045454546,170.467518939394
"520",20260401,"360hpf","38C","plate_4_38","B8",53,"Low",19,2833.71666666667,2518.28712121212,132.541427432217
"521",20260401,"360hpf","38C","plate_4_38","B9",54,"Low",28,4676.94166666667,4361.51212121212,155.76829004329
"522",20260401,"360hpf","38C","plate_4_38","B10",55,"Low",5,1002.725,687.295454545455,137.459090909091
"523",20260401,"360hpf","38C","plate_4_38","B11",56,"Low",17,3241.94166666667,2926.51212121212,172.147771836007
"524",20260401,"360hpf","38C","plate_4_38","B12",57,"Low",17,2365.19166666667,2049.76212121212,120.574242424242
"525",20260401,"360hpf","38C","plate_4_38","C1",1,"High",19,3666.46666666667,3351.03712121212,176.370374800638
"526",20260401,"360hpf","38C","plate_4_38","C2",3,"High",12,1781.76666666667,1466.33712121212,122.19476010101
"527",20260401,"360hpf","38C","plate_4_38","C3",4,"High",8,944.825,629.395454545454,78.6744318181818
"528",20260401,"360hpf","38C","plate_4_38","C4",5,"High",15,1355.03333333333,1039.60378787879,69.3069191919192
"529",20260401,"360hpf","38C","plate_4_38","C5",6,"High",6,1044.53333333333,729.103787878788,121.517297979798
"530",20260401,"360hpf","38C","plate_4_38","C6",8,"High",10,608.083333333333,292.653787878788,29.2653787878788
"531",20260401,"360hpf","38C","plate_4_38","C7",52,"Low",16,3311.14166666667,2995.71212121212,187.232007575758
"532",20260401,"360hpf","38C","plate_4_38","C8",53,"Low",33,4506.98333333333,4191.55378787879,127.016781450872
"533",20260401,"360hpf","38C","plate_4_38","C9",54,"Low",9,1418.925,1103.49545454545,122.610606060606
"534",20260401,"360hpf","38C","plate_4_38","C10",55,"Low",8,1457.5,1142.07045454545,142.758806818182
"535",20260401,"360hpf","38C","plate_4_38","C11",56,"Low",24,4523.13333333333,4207.70378787879,175.320991161616
"536",20260401,"360hpf","38C","plate_4_38","C12",57,"Low",13,2274.01666666667,1958.58712121212,150.660547785548
"537",20260401,"360hpf","38C","plate_4_38","D1",1,"High",71,14388.1333333333,14072.7037878788,198.207095603927
"538",20260401,"360hpf","38C","plate_4_38","D2",3,"High",18,3421.09166666667,3105.66212121212,172.536784511785
"539",20260401,"360hpf","38C","plate_4_38","D3",4,"High",9,1287.55,972.120454545454,108.013383838384
"540",20260401,"360hpf","38C","plate_4_38","D4",5,"High",11,2046,1730.57045454545,157.324586776859
"541",20260401,"360hpf","38C","plate_4_38","D5",6,"High",13,1898.99166666667,1583.56212121212,121.812470862471
"542",20260401,"360hpf","38C","plate_4_38","D6",8,"High",17,725.833333333333,410.403787878788,24.1413992869875
"543",20260401,"360hpf","38C","plate_4_38","D7",52,"Low",23,3421.69166666667,3106.26212121212,135.05487483531
"544",20260401,"360hpf","38C","plate_4_38","D8",53,"Low",3,377.258333333333,61.8287878787879,20.609595959596
"545",20260401,"360hpf","38C","plate_4_38","D9",54,"Low",25,4626.26666666667,4310.83712121212,172.433484848485
"546",20260401,"360hpf","38C","plate_4_38","D10",55,"Low",22,3306.6,2991.17045454545,135.96229338843
"547",20260401,"360hpf","38C","plate_4_38","D11",56,"Low",10,1681.675,1366.24545454545,136.624545454545
"548",20260401,"360hpf","38C","plate_4_38","D12",57,"Low",6,1546.58333333333,1231.15378787879,205.192297979798
"549",20260401,"360hpf","38C","plate_4_38","E1",1,"High",31,5884.58333333333,5569.15378787879,179.650122189638
"550",20260401,"360hpf","38C","plate_4_38","E2",3,"High",16,2747.40833333333,2431.97878787879,151.998674242424
"551",20260401,"360hpf","38C","plate_4_38","E3",4,"High",6,847.933333333333,532.503787878788,88.7506313131313
"552",20260401,"360hpf","38C","plate_4_38","E4",5,"High",11,1500.2,1184.77045454545,107.706404958678
"553",20260401,"360hpf","38C","plate_4_38","E5",6,"High",14,2502.625,2187.19545454545,156.228246753247
"554",20260401,"360hpf","38C","plate_4_38","E6",8,"High",11,944.075,628.645454545455,57.1495867768595
"555",20260401,"360hpf","38C","plate_4_38","E7",52,"Low",21,3331.68333333333,3016.25378787879,143.631132756133
"556",20260401,"360hpf","38C","plate_4_38","E8",53,"Low",63,8706.19166666667,8390.76212121212,133.1867003367
"557",20260401,"360hpf","38C","plate_4_38","E9",54,"Low",11,2503.96666666667,2188.53712121212,198.957920110193
"558",20260401,"360hpf","38C","plate_4_38","E10",55,"Low",41,7088.9,6773.47045454546,165.206596452328
"559",20260401,"360hpf","38C","plate_4_38","E11",56,"Low",14,2341.91666666667,2026.48712121212,144.74908008658
"560",20260401,"360hpf","38C","plate_4_38","E12",57,"Low",34,6555.975,6240.54545454545,183.545454545454
"561",20260401,"360hpf","38C","plate_4_38","F1",1,"High",9,1434.1,1118.67045454545,124.296717171717
"562",20260401,"360hpf","38C","plate_4_38","F2",3,"High",8,1203.7,888.270454545455,111.033806818182
"563",20260401,"360hpf","38C","plate_4_38","F3",4,"High",7,1225.85,910.420454545454,130.060064935065
"564",20260401,"360hpf","38C","plate_4_38","F4",5,"High",18,2526.89166666667,2211.46212121212,122.859006734007
"565",20260401,"360hpf","38C","plate_4_38","F5",6,"High",16,2791.49166666667,2476.06212121212,154.753882575758
"566",20260401,"360hpf","38C","plate_4_38","F6",8,"High",38,2755.10833333333,2439.67878787879,64.2020733652313
"567",20260401,"360hpf","38C","plate_4_38","F7",52,"Low",14,2313.88333333333,1998.45378787879,142.746699134199
"568",20260401,"360hpf","38C","plate_4_38","F8",53,"Low",6,1006.91666666667,691.487121212121,115.247853535354
"569",20260401,"360hpf","38C","plate_4_38","F9",54,"Low",5,825.4,509.970454545454,101.994090909091
"570",20260401,"360hpf","38C","plate_4_38","F10",55,"Low",12,1979.09166666667,1663.66212121212,138.63851010101
"571",20260401,"360hpf","38C","plate_4_38","F11",56,"Low",16,3544.96666666667,3229.53712121212,201.846070075758
"572",20260401,"360hpf","38C","plate_4_38","F12",57,"Low",13,3254.625,2939.19545454545,226.091958041958
"573",20260401,"360hpf","38C","plate_4_38","G1",1,"High",5,860.258333333333,544.828787878788,108.965757575758
"574",20260401,"360hpf","38C","plate_4_38","G2",3,"High",18,2691.15833333333,2375.72878787879,131.984932659933
"575",20260401,"360hpf","38C","plate_4_38","G3",4,"High",11,2131.60833333333,1816.17878787879,165.107162534435
"576",20260401,"360hpf","38C","plate_4_38","G4",5,"High",27,4856.825,4541.39545454545,168.199831649832
"577",20260401,"360hpf","38C","plate_4_38","G5",6,"High",25,3847.30833333333,3531.87878787879,141.275151515151
"578",20260401,"360hpf","38C","plate_4_38","G6",8,"High",56,4820.11666666667,4504.68712121212,80.4408414502165
"579",20260401,"360hpf","38C","plate_4_38","G7",52,"Low",32,5540.35833333333,5224.92878787879,163.279024621212
"580",20260401,"360hpf","38C","plate_4_38","G8",53,"Low",12,2128.3,1812.87045454545,151.072537878788
"581",20260401,"360hpf","38C","plate_4_38","G9",54,"Low",11,2039.8,1724.37045454545,156.760950413223
"582",20260401,"360hpf","38C","plate_4_38","G10",55,"Low",5,1011.98333333333,696.553787878788,139.310757575758
"583",20260401,"360hpf","38C","plate_4_38","G11",56,"Low",8,1010.56666666667,695.137121212121,86.8921401515152
"584",20260401,"360hpf","38C","plate_4_38","G12",57,"Low",24,5381.18333333333,5065.75378787879,211.07307449495
"585",20260504,"48dpf","26C","plate_1_26","A1",1,"High",1,14599.125,14491.5402777778,13322.7361111111
"586",20260504,"48dpf","26C","plate_1_26","A2",3,"High",1,43193.0833333333,43085.4986111111,41916.6944444444
"587",20260504,"48dpf","26C","plate_1_26","A3",4,"High",1,28618.7666666667,28511.1819444444,27342.3777777778
"588",20260504,"48dpf","26C","plate_1_26","A4",5,"High",1,19003.1416666667,18895.5569444444,17726.7527777778
"589",20260504,"48dpf","26C","plate_1_26","A5",6,"High",1,5617.775,5510.19027777778,4341.38611111111
"590",20260504,"48dpf","26C","plate_1_26","A6",8,"High",1,11075.1583333333,10967.5736111111,9798.76944444444
"591",20260504,"48dpf","26C","plate_1_26","A7",52,"Low",1,7463.23333333333,7355.64861111111,6186.84444444444
"592",20260504,"48dpf","26C","plate_1_26","A8",53,"Low",1,1729.425,1621.84027777778,453.036111111111
"593",20260504,"48dpf","26C","plate_1_26","A9",54,"Low",1,1329.53333333333,1221.94861111111,53.1444444444444
"594",20260504,"48dpf","26C","plate_1_26","A10",55,"Low",1,10524.225,10416.6402777778,9247.83611111111
"595",20260504,"48dpf","26C","plate_1_26","A11",56,"Low",1,3911.70833333333,3804.12361111111,2635.31944444444
"596",20260504,"48dpf","26C","plate_1_26","B1",1,"High",1,6131.76666666667,6024.18194444444,4855.37777777778
"597",20260504,"48dpf","26C","plate_1_26","B2",3,"High",1,10395.6583333333,10288.0736111111,9119.26944444444
"598",20260504,"48dpf","26C","plate_1_26","B3",4,"High",1,14536.6833333333,14429.0986111111,13260.2944444444
"599",20260504,"48dpf","26C","plate_1_26","B4",5,"High",1,12311.35,12203.7652777778,11034.9611111111
"600",20260504,"48dpf","26C","plate_1_26","B5",6,"High",1,1446.50833333333,1338.92361111111,170.119444444445
"601",20260504,"48dpf","26C","plate_1_26","B6",8,"High",1,5354.64166666667,5247.05694444444,4078.25277777778
"602",20260504,"48dpf","26C","plate_1_26","B7",52,"Low",1,2058.875,1951.29027777778,782.486111111111
"603",20260504,"48dpf","26C","plate_1_26","B8",53,"Low",1,1618.11666666667,1510.53194444445,341.727777777778
"604",20260504,"48dpf","26C","plate_1_26","B11",56,"Low",1,3525.03333333333,3417.44861111111,2248.64444444445
"605",20260504,"48dpf","26C","plate_1_26","B12",57,"Low",1,3070.275,2962.69027777778,1793.88611111111
"606",20260504,"48dpf","26C","plate_1_26","C1",1,"High",1,8140.45833333333,8032.87361111111,6864.06944444445
"607",20260504,"48dpf","26C","plate_1_26","C2",3,"High",1,12683.8916666667,12576.3069444444,11407.5027777778
"608",20260504,"48dpf","26C","plate_1_26","C3",4,"High",1,7970.75833333333,7863.17361111111,6694.36944444444
"609",20260504,"48dpf","26C","plate_1_26","C4",5,"High",1,16762.8833333333,16655.2986111111,15486.4944444444
"610",20260504,"48dpf","26C","plate_1_26","C5",6,"High",1,1536.25,1428.66527777778,259.861111111111
"611",20260504,"48dpf","26C","plate_1_26","C6",8,"High",1,7881.15833333333,7773.57361111111,6604.76944444444
"612",20260504,"48dpf","26C","plate_1_26","C7",52,"Low",1,14087.5416666667,13979.9569444444,12811.1527777778
"613",20260504,"48dpf","26C","plate_1_26","C8",53,"Low",1,3027.00833333334,2919.42361111111,1750.61944444445
"614",20260504,"48dpf","26C","plate_1_26","C9",54,"Low",1,3236.91666666667,3129.33194444444,1960.52777777778
"615",20260504,"48dpf","26C","plate_1_26","C10",55,"Low",1,8695.23333333333,8587.64861111111,7418.84444444444
"616",20260504,"48dpf","26C","plate_1_26","C11",56,"Low",1,8490.98333333333,8383.39861111111,7214.59444444444
"617",20260504,"48dpf","26C","plate_1_26","C12",57,"Low",1,1567.44166666667,1459.85694444444,291.052777777778
"618",20260504,"48dpf","26C","plate_1_26","D1",1,"High",1,9934.175,9826.59027777778,8657.78611111111
"619",20260504,"48dpf","26C","plate_1_26","D2",3,"High",1,12052.9083333333,11945.3236111111,10776.5194444444
"620",20260504,"48dpf","26C","plate_1_26","D3",4,"High",1,2971.36666666667,2863.78194444444,1694.97777777778
"621",20260504,"48dpf","26C","plate_1_26","D4",5,"High",1,5526.375,5418.79027777778,4249.98611111111
"622",20260504,"48dpf","26C","plate_1_26","D6",8,"High",1,5342.325,5234.74027777778,4065.93611111111
"623",20260504,"48dpf","26C","plate_1_26","D7",52,"Low",1,2253.98333333333,2146.39861111111,977.594444444444
"624",20260504,"48dpf","26C","plate_1_26","D8",53,"Low",1,4248.95,4141.36527777778,2972.56111111111
"625",20260504,"48dpf","26C","plate_1_26","D9",54,"Low",1,2213.21666666667,2105.63194444444,936.827777777778
"626",20260504,"48dpf","26C","plate_1_26","D10",55,"Low",1,11370.4083333333,11262.8236111111,10094.0194444444
"627",20260504,"48dpf","26C","plate_1_26","D11",56,"Low",1,2380.475,2272.89027777778,1104.08611111111
"628",20260504,"48dpf","26C","plate_1_26","D12",57,"Low",1,1698.83333333333,1591.24861111111,422.444444444445
"629",20260504,"48dpf","26C","plate_1_26","E1",1,"High",1,1928.34166666667,1820.75694444444,651.952777777777
"630",20260504,"48dpf","26C","plate_1_26","E2",3,"High",1,19892.5916666667,19785.0069444444,18616.2027777778
"631",20260504,"48dpf","26C","plate_1_26","E3",4,"High",1,13222.6666666667,13115.0819444444,11946.2777777778
"632",20260504,"48dpf","26C","plate_1_26","E4",5,"High",1,12380.4666666667,12272.8819444444,11104.0777777778
"633",20260504,"48dpf","26C","plate_1_26","E5",6,"High",1,2241.35833333333,2133.77361111111,964.969444444444
"634",20260504,"48dpf","26C","plate_1_26","E6",8,"High",1,1900.09166666667,1792.50694444444,623.702777777777
"635",20260504,"48dpf","26C","plate_1_26","E7",52,"Low",1,1423.35833333333,1315.77361111111,146.969444444445
"636",20260504,"48dpf","26C","plate_1_26","E8",53,"Low",1,7331.16666666667,7223.58194444445,6054.77777777778
"637",20260504,"48dpf","26C","plate_1_26","E9",54,"Low",1,3239.73333333333,3132.14861111111,1963.34444444444
"638",20260504,"48dpf","26C","plate_1_26","E10",55,"Low",1,2117.81666666667,2010.23194444444,841.427777777778
"639",20260504,"48dpf","26C","plate_1_26","E11",56,"Low",1,1619.6,1512.01527777778,343.211111111111
"640",20260504,"48dpf","26C","plate_1_26","E12",57,"Low",1,1365.61666666667,1258.03194444444,89.2277777777779
"641",20260504,"48dpf","26C","plate_1_26","F1",1,"High",1,5360.08333333333,5252.49861111111,4083.69444444444
"642",20260504,"48dpf","26C","plate_1_26","F2",3,"High",1,11613.5333333333,11505.9486111111,10337.1444444444
"643",20260504,"48dpf","26C","plate_1_26","F3",4,"High",1,4201.93333333333,4094.34861111111,2925.54444444444
"644",20260504,"48dpf","26C","plate_1_26","F4",5,"High",1,14367.6583333333,14260.0736111111,13091.2694444444
"645",20260504,"48dpf","26C","plate_1_26","F5",6,"High",1,1435.475,1327.89027777778,159.086111111111
"646",20260504,"48dpf","26C","plate_1_26","F9",54,"Low",1,1978.01666666667,1870.43194444444,701.627777777778
"647",20260504,"48dpf","26C","plate_1_26","F10",55,"Low",1,2298.13333333333,2190.54861111111,1021.74444444444
"648",20260504,"48dpf","26C","plate_1_26","F11",56,"Low",1,1293.21666666667,1185.63194444444,16.8277777777778
"649",20260504,"48dpf","26C","plate_1_26","F12",57,"Low",1,2021.93333333333,1914.34861111111,745.544444444444
"650",20260504,"48dpf","26C","plate_1_26","G1",1,"High",1,5882.19166666667,5774.60694444445,4605.80277777778
"651",20260504,"48dpf","26C","plate_1_26","G2",3,"High",1,13025.2916666667,12917.7069444444,11748.9027777778
"652",20260504,"48dpf","26C","plate_1_26","G3",4,"High",1,4055.16666666667,3947.58194444445,2778.77777777778
"653",20260504,"48dpf","26C","plate_1_26","G4",5,"High",1,8739.54166666667,8631.95694444445,7463.15277777778
"654",20260504,"48dpf","26C","plate_1_26","G5",6,"High",1,3006.33333333333,2898.74861111111,1729.94444444444
"655",20260504,"48dpf","26C","plate_1_26","G6",8,"High",1,2389.025,2281.44027777778,1112.63611111111
"656",20260504,"48dpf","26C","plate_1_26","G8",53,"Low",1,2662.35,2554.76527777778,1385.96111111111
"657",20260504,"48dpf","26C","plate_1_26","G9",54,"Low",1,1790.39166666667,1682.80694444444,514.002777777778
"658",20260504,"48dpf","26C","plate_1_26","G10",55,"Low",1,1778.975,1671.39027777778,502.586111111111
"659",20260504,"48dpf","26C","plate_1_26","G11",56,"Low",1,1325.54166666667,1217.95694444444,49.1527777777776
"660",20260504,"48dpf","30C","plate_2_30","A1",1,"High",1,13431.4833333333,13319.4263888889,11894.4333333333
"661",20260504,"48dpf","30C","plate_2_30","A2",3,"High",1,13337.9083333333,13225.8513888889,11800.8583333333
"662",20260504,"48dpf","30C","plate_2_30","A3",4,"High",1,11490.2333333333,11378.1763888889,9953.18333333333
"663",20260504,"48dpf","30C","plate_2_30","A4",5,"High",1,11458.5916666667,11346.5347222222,9921.54166666667
"664",20260504,"48dpf","30C","plate_2_30","A5",6,"High",1,8164.19166666667,8052.13472222222,6627.14166666667
"665",20260504,"48dpf","30C","plate_2_30","A6",8,"High",1,14624.7083333333,14512.6513888889,13087.6583333333
"666",20260504,"48dpf","30C","plate_2_30","A7",52,"Low",1,2888.48333333333,2776.42638888889,1351.43333333333
"667",20260504,"48dpf","30C","plate_2_30","A8",53,"Low",1,13918.975,13806.9180555556,12381.925
"668",20260504,"48dpf","30C","plate_2_30","A9",54,"Low",1,2489.275,2377.21805555556,952.225
"669",20260504,"48dpf","30C","plate_2_30","A10",55,"Low",1,20865.6666666667,20753.6097222222,19328.6166666667
"670",20260504,"48dpf","30C","plate_2_30","A11",56,"Low",1,3190.33333333333,3078.27638888889,1653.28333333333
"671",20260504,"48dpf","30C","plate_2_30","B1",1,"High",1,1576.95833333333,1464.90138888889,39.9083333333328
"672",20260504,"48dpf","30C","plate_2_30","B2",3,"High",1,7144.7,7032.64305555555,5607.65
"673",20260504,"48dpf","30C","plate_2_30","B3",4,"High",1,15438.2416666667,15326.1847222222,13901.1916666667
"674",20260504,"48dpf","30C","plate_2_30","B4",5,"High",1,11099.2666666667,10987.2097222222,9562.21666666667
"675",20260504,"48dpf","30C","plate_2_30","B5",6,"High",1,2562.675,2450.61805555555,1025.625
"676",20260504,"48dpf","30C","plate_2_30","B7",52,"Low",1,14013.475,13901.4180555556,12476.425
"677",20260504,"48dpf","30C","plate_2_30","B8",53,"Low",1,2457.55833333333,2345.50138888889,920.508333333333
"678",20260504,"48dpf","30C","plate_2_30","B9",54,"Low",1,13787.7666666667,13675.7097222222,12250.7166666667
"679",20260504,"48dpf","30C","plate_2_30","B10",55,"Low",1,5140.48333333333,5028.42638888889,3603.43333333333
"680",20260504,"48dpf","30C","plate_2_30","B12",57,"Low",1,8145.25833333333,8033.20138888889,6608.20833333333
"681",20260504,"48dpf","30C","plate_2_30","C1",1,"High",1,7852.14166666666,7740.08472222222,6315.09166666666
"682",20260504,"48dpf","30C","plate_2_30","C2",3,"High",1,6728.85833333333,6616.80138888889,5191.80833333333
"683",20260504,"48dpf","30C","plate_2_30","C3",4,"High",1,15380.85,15268.7930555556,13843.8
"684",20260504,"48dpf","30C","plate_2_30","C4",5,"High",1,6929.74166666667,6817.68472222222,5392.69166666667
"685",20260504,"48dpf","30C","plate_2_30","C5",6,"High",1,1872.95,1760.89305555556,335.9
"686",20260504,"48dpf","30C","plate_2_30","C6",8,"High",1,9452.21666666666,9340.15972222222,7915.16666666666
"687",20260504,"48dpf","30C","plate_2_30","C7",52,"Low",1,2274.325,2162.26805555556,737.275
"688",20260504,"48dpf","30C","plate_2_30","C8",53,"Low",1,2300.88333333333,2188.82638888889,763.833333333333
"689",20260504,"48dpf","30C","plate_2_30","C9",54,"Low",1,3700.275,3588.21805555556,2163.225
"690",20260504,"48dpf","30C","plate_2_30","C10",55,"Low",1,4949.53333333333,4837.47638888889,3412.48333333333
"691",20260504,"48dpf","30C","plate_2_30","C11",56,"Low",1,12520.0083333333,12407.9513888889,10982.9583333333
"692",20260504,"48dpf","30C","plate_2_30","C12",57,"Low",1,15485.6,15373.5430555556,13948.55
"693",20260504,"48dpf","30C","plate_2_30","D1",1,"High",1,2786.525,2674.46805555555,1249.475
"694",20260504,"48dpf","30C","plate_2_30","D2",3,"High",1,14140.775,14028.7180555555,12603.725
"695",20260504,"48dpf","30C","plate_2_30","D3",4,"High",1,10955.75,10843.6930555556,9418.7
"696",20260504,"48dpf","30C","plate_2_30","D4",5,"High",1,9212.46666666667,9100.40972222222,7675.41666666667
"697",20260504,"48dpf","30C","plate_2_30","D5",6,"High",1,2484.88333333333,2372.82638888889,947.833333333333
"698",20260504,"48dpf","30C","plate_2_30","D6",8,"High",1,2773.725,2661.66805555556,1236.675
"699",20260504,"48dpf","30C","plate_2_30","D7",52,"Low",1,8325.28333333333,8213.22638888889,6788.23333333333
"700",20260504,"48dpf","30C","plate_2_30","D8",53,"Low",1,9003.34166666667,8891.28472222222,7466.29166666667
"701",20260504,"48dpf","30C","plate_2_30","D9",54,"Low",1,14327.5833333333,14215.5263888889,12790.5333333333
"702",20260504,"48dpf","30C","plate_2_30","D10",55,"Low",1,5290.775,5178.71805555556,3753.725
"703",20260504,"48dpf","30C","plate_2_30","D12",57,"Low",1,2293.85,2181.79305555555,756.8
"704",20260504,"48dpf","30C","plate_2_30","E1",1,"High",1,6573.1,6461.04305555555,5036.05
"705",20260504,"48dpf","30C","plate_2_30","E2",3,"High",1,12673.9416666667,12561.8847222222,11136.8916666667
"706",20260504,"48dpf","30C","plate_2_30","E3",4,"High",1,13356.4083333333,13244.3513888889,11819.3583333333
"707",20260504,"48dpf","30C","plate_2_30","E4",5,"High",1,6229.25,6117.19305555555,4692.2
"708",20260504,"48dpf","30C","plate_2_30","E6",8,"High",1,9592.875,9480.81805555556,8055.825
"709",20260504,"48dpf","30C","plate_2_30","E7",52,"Low",1,1930.4,1818.34305555556,393.35
"710",20260504,"48dpf","30C","plate_2_30","E8",53,"Low",1,5885.775,5773.71805555556,4348.725
"711",20260504,"48dpf","30C","plate_2_30","E9",54,"Low",1,11325.3583333333,11213.3013888889,9788.30833333333
"712",20260504,"48dpf","30C","plate_2_30","E10",55,"Low",1,3813.925,3701.86805555556,2276.875
"713",20260504,"48dpf","30C","plate_2_30","E11",56,"Low",1,8027.2,7915.14305555556,6490.15
"714",20260504,"48dpf","30C","plate_2_30","E12",57,"Low",1,2685.40833333333,2573.35138888889,1148.35833333333
"715",20260504,"48dpf","30C","plate_2_30","F1",1,"High",1,13272.75,13160.6930555556,11735.7
"716",20260504,"48dpf","30C","plate_2_30","F2",3,"High",1,9606.81666666666,9494.75972222222,8069.76666666666
"717",20260504,"48dpf","30C","plate_2_30","F3",4,"High",1,6898.8,6786.74305555555,5361.75
"718",20260504,"48dpf","30C","plate_2_30","F4",5,"High",1,12067.4333333333,11955.3763888889,10530.3833333333
"719",20260504,"48dpf","30C","plate_2_30","F5",6,"High",1,1915.90833333333,1803.85138888889,378.858333333334
"720",20260504,"48dpf","30C","plate_2_30","F6",8,"High",1,1751.31666666667,1639.25972222222,214.266666666666
"721",20260504,"48dpf","30C","plate_2_30","F7",52,"Low",1,2190.13333333333,2078.07638888889,653.083333333333
"722",20260504,"48dpf","30C","plate_2_30","F8",53,"Low",1,9806.5,9694.44305555556,8269.45
"723",20260504,"48dpf","30C","plate_2_30","F9",54,"Low",1,18991.8166666667,18879.7597222222,17454.7666666667
"724",20260504,"48dpf","30C","plate_2_30","F10",55,"Low",1,3011.98333333333,2899.92638888889,1474.93333333333
"725",20260504,"48dpf","30C","plate_2_30","F11",56,"Low",1,2021.75,1909.69305555555,484.699999999999
"726",20260504,"48dpf","30C","plate_2_30","F12",57,"Low",1,12043.5166666667,11931.4597222222,10506.4666666667
"727",20260504,"48dpf","30C","plate_2_30","G1",1,"High",1,4220.95833333333,4108.90138888889,2683.90833333333
"728",20260504,"48dpf","30C","plate_2_30","G2",3,"High",1,6013.64166666666,5901.58472222222,4476.59166666666
"729",20260504,"48dpf","30C","plate_2_30","G3",4,"High",1,8789.04166666666,8676.98472222222,7251.99166666666
"730",20260504,"48dpf","30C","plate_2_30","G4",5,"High",1,7525.7,7413.64305555556,5988.65
"731",20260504,"48dpf","30C","plate_2_30","G5",6,"High",1,4135.23333333333,4023.17638888889,2598.18333333333
"732",20260504,"48dpf","30C","plate_2_30","G6",8,"High",1,3284.875,3172.81805555555,1747.825
"733",20260504,"48dpf","30C","plate_2_30","G8",53,"Low",1,10063.5166666667,9951.45972222222,8526.46666666667
"734",20260504,"48dpf","30C","plate_2_30","G9",54,"Low",1,16191.375,16079.3180555556,14654.325
"735",20260504,"48dpf","30C","plate_2_30","G10",55,"Low",1,7906.44166666667,7794.38472222222,6369.39166666667
"736",20260504,"48dpf","30C","plate_2_30","G11",56,"Low",1,12551.2833333333,12439.2263888889,11014.2333333333
"737",20260504,"48dpf","34C","plate_3_34","A1",1,"High",1,5770.31666666667,5433.95119047619,3946.13
"738",20260504,"48dpf","34C","plate_3_34","A2",3,"High",1,25871.2916666667,25534.9261904762,24047.105
"739",20260504,"48dpf","34C","plate_3_34","A3",4,"High",1,9044.05,8707.68452380952,7219.86333333333
"740",20260504,"48dpf","34C","plate_3_34","A4",5,"High",1,38071.8416666667,37735.4761904762,36247.655
"741",20260504,"48dpf","34C","plate_3_34","A5",6,"High",1,10091.8416666667,9755.47619047619,8267.655
"742",20260504,"48dpf","34C","plate_3_34","A6",8,"High",1,5935.79166666667,5599.42619047619,4111.605
"743",20260504,"48dpf","34C","plate_3_34","A7",52,"Low",1,3185.51666666667,2849.15119047619,1361.33
"744",20260504,"48dpf","34C","plate_3_34","A8",53,"Low",1,5587.33333333333,5250.96785714286,3763.14666666667
"745",20260504,"48dpf","34C","plate_3_34","A9",54,"Low",1,3895.59166666667,3559.22619047619,2071.405
"746",20260504,"48dpf","34C","plate_3_34","A10",55,"Low",1,6102.01666666667,5765.65119047619,4277.83
"747",20260504,"48dpf","34C","plate_3_34","A11",56,"Low",1,4429.03333333333,4092.66785714286,2604.84666666667
"748",20260504,"48dpf","34C","plate_3_34","A12",57,"Low",1,7106.88333333333,6770.51785714286,5282.69666666667
"749",20260504,"48dpf","34C","plate_3_34","B1",1,"High",1,7283.10833333334,6946.74285714286,5458.92166666667
"750",20260504,"48dpf","34C","plate_3_34","B2",3,"High",1,12120.5833333333,11784.2178571429,10296.3966666667
"751",20260504,"48dpf","34C","plate_3_34","B3",4,"High",1,6769.19166666667,6432.82619047619,4945.005
"752",20260504,"48dpf","34C","plate_3_34","B4",5,"High",1,11727.4166666667,11391.0511904762,9903.23
