"","Family","PlateID","Well","Note","obs_volume","Date","Treatment","Age","Type","Count","AUC","blanks_meanAUC","AUC_cor","AUC_cor_norm","Family_EBV","yearclass","sire","dam","sire_id","dam_id","ebv_mpv","sire_pop","dam_pop"
"125",4,"plate_3_34","A3","","",20260401,"34C","360hpf","Sample",3,2294.48333333333,1941.35138888889,353.131944444444,117.710648148148,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"126",4,"plate_2_30","C3","","",20260401,"30C","360hpf","Sample",2,2107.275,1763.86875,343.40625,171.703125,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"127",4,"plate_2_30","B3","","",20260401,"30C","360hpf","Sample",6,2677.75,1763.86875,913.88125,152.313541666667,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"128",4,"plate_1_26","D3","","",20260401,"26C","360hpf","Sample",3,2317.40833333333,1689.69652777778,627.711805555555,209.237268518518,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"129",4,"plate_2_30","B3","","",20260401,"30C","360hpf","Sample",6,2677.75,1763.86875,913.88125,152.313541666667,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"130",4,"plate_1_26","C3","","",20260401,"26C","360hpf","Sample",7,2813.35,1689.69652777778,1123.65347222222,160.521924603175,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"131",4,"plate_1_26","B3","","",20260401,"26C","360hpf","Sample",3,1912.84166666667,1689.69652777778,223.145138888889,74.381712962963,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"132",4,"plate_2_30","F3","","",20260401,"30C","360hpf","Sample",14,3719.86666666667,1763.86875,1955.99791666667,139.714136904762,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"133",4,"plate_1_26","G3","","",20260401,"26C","360hpf","Sample",8,2981.19166666667,1689.69652777778,1291.49513888889,161.436892361111,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"134",4,"plate_1_26","F3","","",20260401,"26C","360hpf","Sample",6,2562.475,1689.69652777778,872.778472222223,145.463078703704,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"135",4,"plate_3_34","C3","","",20260401,"34C","360hpf","Sample",9,3581.50833333333,1941.35138888889,1640.15694444444,182.239660493827,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"136",4,"plate_3_34","B3","","",20260401,"34C","360hpf","Sample",3,2082.91666666667,1941.35138888889,141.565277777778,47.188425925926,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"137",4,"plate_2_30","D3","","",20260401,"30C","360hpf","Sample",5,2530.01666666667,1763.86875,766.147916666667,153.229583333333,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"138",4,"plate_3_34","B3","","",20260401,"34C","360hpf","Sample",3,2082.91666666667,1941.35138888889,141.565277777778,47.188425925926,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"139",4,"plate_3_34","F3","","",20260401,"34C","360hpf","Sample",0,1716.69166666667,1941.35138888889,-224.659722222222,NA,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"140",4,"plate_3_34","A3","","",20260401,"34C","360hpf","Sample",3,2294.48333333333,1941.35138888889,353.131944444444,117.710648148148,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"141",4,"plate_2_30","G3","","",20260401,"30C","360hpf","Sample",66,11810.8166666667,1763.86875,10046.9479166667,152.226483585859,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"142",4,"plate_3_34","E3","","",20260401,"34C","360hpf","Sample",11,3170.875,1941.35138888889,1229.52361111111,111.774873737374,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"143",4,"plate_2_30","F3","","",20260401,"30C","360hpf","Sample",14,3719.86666666667,1763.86875,1955.99791666667,139.714136904762,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"144",4,"plate_2_30","A3","","",20260401,"30C","360hpf","Sample",4,2087.45,1763.86875,323.58125,80.8953125,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"145",4,"plate_4_38","B3","","",20260401,"38C","360hpf","Sample",47,9649.18333333333,1920.40069444444,7728.78263888889,164.442183806147,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"146",4,"plate_2_30","E3","","",20260401,"30C","360hpf","Sample",13,4851.40833333333,1763.86875,3087.53958333333,237.503044871795,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"147",4,"plate_2_30","E3","","",20260401,"30C","360hpf","Sample",13,4851.40833333333,1763.86875,3087.53958333333,237.503044871795,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"148",4,"plate_4_38","A3","","",20260401,"38C","360hpf","Sample",3,2303.625,1920.40069444444,383.224305555556,127.741435185185,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"149",4,"plate_4_38","A3","","",20260401,"38C","360hpf","Sample",3,2303.625,1920.40069444444,383.224305555556,127.741435185185,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"150",4,"plate_3_34","G3","","",20260401,"34C","360hpf","Sample",11,3858.06666666667,1941.35138888889,1916.71527777778,174.246843434343,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"151",4,"plate_4_38","E3","","",20260401,"38C","360hpf","Sample",6,2424.2,1920.40069444444,503.799305555555,83.9665509259259,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"152",4,"plate_3_34","G3","","",20260401,"34C","360hpf","Sample",11,3858.06666666667,1941.35138888889,1916.71527777778,174.246843434343,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"153",4,"plate_4_38","D3","","",20260401,"38C","360hpf","Sample",9,2812.41666666667,1920.40069444444,892.015972222222,99.1128858024691,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"154",4,"plate_3_34","F3","","",20260401,"34C","360hpf","Sample",0,1716.69166666667,1941.35138888889,-224.659722222222,NA,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"155",4,"plate_4_38","D3","","",20260401,"38C","360hpf","Sample",9,2812.41666666667,1920.40069444444,892.015972222222,99.1128858024691,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"156",4,"plate_2_30","G3","","",20260401,"30C","360hpf","Sample",66,11810.8166666667,1763.86875,10046.9479166667,152.226483585859,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"157",4,"plate_3_34","D3","","",20260401,"34C","360hpf","Sample",23,5104.575,1941.35138888889,3163.22361111111,137.531461352657,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"158",4,"plate_4_38","C3","","",20260401,"38C","360hpf","Sample",8,2473.975,1920.40069444444,553.574305555555,69.1967881944444,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"159",4,"plate_3_34","D3","","",20260401,"34C","360hpf","Sample",23,5104.575,1941.35138888889,3163.22361111111,137.531461352657,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"160",4,"plate_3_34","C3","","",20260401,"34C","360hpf","Sample",9,3581.50833333333,1941.35138888889,1640.15694444444,182.239660493827,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"161",4,"plate_4_38","G3","","",20260401,"38C","360hpf","Sample",11,3690.74166666667,1920.40069444444,1770.34097222222,160.940088383838,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"162",4,"plate_4_38","F3","","",20260401,"38C","360hpf","Sample",7,2823.53333333333,1920.40069444444,903.132638888888,129.018948412698,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"163",4,"plate_4_38","F3","","",20260401,"38C","360hpf","Sample",7,2823.53333333333,1920.40069444444,903.132638888888,129.018948412698,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"164",4,"plate_4_38","G3","","",20260401,"38C","360hpf","Sample",11,3690.74166666667,1920.40069444444,1770.34097222222,160.940088383838,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"165",4,"plate_4_38","C3","","",20260401,"38C","360hpf","Sample",8,2473.975,1920.40069444444,553.574305555555,69.1967881944444,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"166",4,"plate_4_38","E3","","",20260401,"38C","360hpf","Sample",6,2424.2,1920.40069444444,503.799305555555,83.9665509259259,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"167",4,"plate_4_38","B3","","",20260401,"38C","360hpf","Sample",47,9649.18333333333,1920.40069444444,7728.78263888889,164.442183806147,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"168",4,"plate_3_34","E3","","",20260401,"34C","360hpf","Sample",11,3170.875,1941.35138888889,1229.52361111111,111.774873737374,"High",2026,"2023-64","2024-42","G010853","G010841",0.22397552900643,"hybrid","midori"
"169",5,"plate_2_30","C4","","",20260401,"30C","360hpf","Sample",0,1879.26666666667,1763.86875,115.397916666667,NA,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"170",5,"plate_1_26","F4","","",20260401,"26C","360hpf","Sample",7,2826.075,1689.69652777778,1136.37847222222,162.339781746032,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"171",5,"plate_1_26","C4","","",20260401,"26C","360hpf","Sample",14,3731.65833333333,1689.69652777778,2041.96180555556,145.85441468254,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"172",5,"plate_1_26","E4","","",20260401,"26C","360hpf","Sample",7,2973.05833333333,1689.69652777778,1283.36180555556,183.337400793651,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"173",5,"plate_1_26","A4","","",20260401,"26C","360hpf","Sample",29,6071.325,1689.69652777778,4381.62847222222,151.09063697318,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"174",5,"plate_1_26","B4","","",20260401,"26C","360hpf","Sample",4,2477.73333333333,1689.69652777778,788.036805555555,197.009201388889,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"175",5,"plate_1_26","B4","","",20260401,"26C","360hpf","Sample",4,2477.73333333333,1689.69652777778,788.036805555555,197.009201388889,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"176",5,"plate_1_26","A4","","",20260401,"26C","360hpf","Sample",29,6071.325,1689.69652777778,4381.62847222222,151.09063697318,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"177",5,"plate_2_30","E4","","",20260401,"30C","360hpf","Sample",3,2244.08333333333,1763.86875,480.214583333333,160.071527777778,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"178",5,"plate_2_30","D4","","",20260401,"30C","360hpf","Sample",28,5439.2,1763.86875,3675.33125,131.261830357143,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"179",5,"plate_1_26","E4","","",20260401,"26C","360hpf","Sample",7,2973.05833333333,1689.69652777778,1283.36180555556,183.337400793651,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"180",5,"plate_2_30","D4","","",20260401,"30C","360hpf","Sample",28,5439.2,1763.86875,3675.33125,131.261830357143,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"181",5,"plate_3_34","A4","","",20260401,"34C","360hpf","Sample",11,4067.21666666667,1941.35138888889,2125.86527777778,193.26047979798,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"182",5,"plate_1_26","D4","","",20260401,"26C","360hpf","Sample",16,3401.75833333333,1689.69652777778,1712.06180555556,107.003862847222,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"183",5,"plate_2_30","B4","","",20260401,"30C","360hpf","Sample",4,2438.15833333333,1763.86875,674.289583333333,168.572395833333,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"184",5,"plate_1_26","D4","","",20260401,"26C","360hpf","Sample",16,3401.75833333333,1689.69652777778,1712.06180555556,107.003862847222,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"185",5,"plate_2_30","A4","","",20260401,"30C","360hpf","Sample",4,2719.8,1763.86875,955.931250000001,238.9828125,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"186",5,"plate_1_26","C4","","",20260401,"26C","360hpf","Sample",14,3731.65833333333,1689.69652777778,2041.96180555556,145.85441468254,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"187",5,"plate_2_30","A4","","",20260401,"30C","360hpf","Sample",4,2719.8,1763.86875,955.931250000001,238.9828125,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"188",5,"plate_1_26","G4","","",20260401,"26C","360hpf","Sample",22,5093.36666666667,1689.69652777778,3403.67013888889,154.712279040404,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"189",5,"plate_1_26","G4","","",20260401,"26C","360hpf","Sample",22,5093.36666666667,1689.69652777778,3403.67013888889,154.712279040404,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"190",5,"plate_3_34","C4","","",20260401,"34C","360hpf","Sample",6,2474.50833333333,1941.35138888889,533.156944444444,88.8594907407407,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"191",5,"plate_3_34","C4","","",20260401,"34C","360hpf","Sample",6,2474.50833333333,1941.35138888889,533.156944444444,88.8594907407407,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"192",5,"plate_1_26","F4","","",20260401,"26C","360hpf","Sample",7,2826.075,1689.69652777778,1136.37847222222,162.339781746032,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"193",5,"plate_3_34","G4","","",20260401,"34C","360hpf","Sample",8,3229.65,1941.35138888889,1288.29861111111,161.037326388889,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"194",5,"plate_3_34","B4","","",20260401,"34C","360hpf","Sample",2,2023.43333333333,1941.35138888889,82.0819444444444,41.0409722222222,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"195",5,"plate_2_30","C4","","",20260401,"30C","360hpf","Sample",0,1879.26666666667,1763.86875,115.397916666667,NA,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"196",5,"plate_3_34","A4","","",20260401,"34C","360hpf","Sample",11,4067.21666666667,1941.35138888889,2125.86527777778,193.26047979798,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"197",5,"plate_2_30","G4","","",20260401,"30C","360hpf","Sample",16,4027.56666666667,1763.86875,2263.69791666667,141.481119791667,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"198",5,"plate_2_30","B4","","",20260401,"30C","360hpf","Sample",4,2438.15833333333,1763.86875,674.289583333333,168.572395833333,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"199",5,"plate_2_30","F4","","",20260401,"30C","360hpf","Sample",24,6224.20833333333,1763.86875,4460.33958333333,185.847482638889,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"200",5,"plate_3_34","D4","","",20260401,"34C","360hpf","Sample",22,4896.01666666667,1941.35138888889,2954.66527777778,134.302967171717,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"201",5,"plate_2_30","F4","","",20260401,"30C","360hpf","Sample",24,6224.20833333333,1763.86875,4460.33958333333,185.847482638889,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"202",5,"plate_2_30","E4","","",20260401,"30C","360hpf","Sample",3,2244.08333333333,1763.86875,480.214583333333,160.071527777778,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"203",5,"plate_4_38","B4","","",20260401,"38C","360hpf","Sample",5,2421.525,1920.40069444444,501.124305555556,100.224861111111,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"204",5,"plate_4_38","A4","","",20260401,"38C","360hpf","Sample",10,3356.75833333333,1920.40069444444,1436.35763888889,143.635763888889,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"205",5,"plate_3_34","B4","","",20260401,"34C","360hpf","Sample",2,2023.43333333333,1941.35138888889,82.0819444444444,41.0409722222222,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"206",5,"plate_4_38","F4","","",20260401,"38C","360hpf","Sample",18,4090.30833333333,1920.40069444444,2169.90763888889,120.550424382716,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"207",5,"plate_4_38","E4","","",20260401,"38C","360hpf","Sample",11,2969.38333333333,1920.40069444444,1048.98263888889,95.362058080808,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"208",5,"plate_3_34","F4","","",20260401,"34C","360hpf","Sample",20,4714.20833333333,1941.35138888889,2772.85694444444,138.642847222222,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"209",5,"plate_4_38","D4","","",20260401,"38C","360hpf","Sample",11,3493.76666666667,1920.40069444444,1573.36597222222,143.03327020202,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"210",5,"plate_3_34","F4","","",20260401,"34C","360hpf","Sample",20,4714.20833333333,1941.35138888889,2772.85694444444,138.642847222222,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"211",5,"plate_3_34","E4","","",20260401,"34C","360hpf","Sample",23,5175.06666666667,1941.35138888889,3233.71527777778,140.596316425121,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"212",5,"plate_2_30","G4","","",20260401,"30C","360hpf","Sample",16,4027.56666666667,1763.86875,2263.69791666667,141.481119791667,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"213",5,"plate_3_34","E4","","",20260401,"34C","360hpf","Sample",23,5175.06666666667,1941.35138888889,3233.71527777778,140.596316425121,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"214",5,"plate_4_38","B4","","",20260401,"38C","360hpf","Sample",5,2421.525,1920.40069444444,501.124305555556,100.224861111111,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"215",5,"plate_3_34","D4","","",20260401,"34C","360hpf","Sample",22,4896.01666666667,1941.35138888889,2954.66527777778,134.302967171717,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"216",5,"plate_4_38","D4","","",20260401,"38C","360hpf","Sample",11,3493.76666666667,1920.40069444444,1573.36597222222,143.03327020202,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"217",5,"plate_4_38","G4","","",20260401,"38C","360hpf","Sample",27,6480.20833333333,1920.40069444444,4559.80763888889,168.881764403292,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"218",5,"plate_4_38","A4","","",20260401,"38C","360hpf","Sample",10,3356.75833333333,1920.40069444444,1436.35763888889,143.635763888889,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"219",5,"plate_4_38","C4","","",20260401,"38C","360hpf","Sample",15,2901.31666666667,1920.40069444444,980.915972222222,65.3943981481481,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"220",5,"plate_4_38","G4","","",20260401,"38C","360hpf","Sample",27,6480.20833333333,1920.40069444444,4559.80763888889,168.881764403292,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"221",5,"plate_3_34","G4","","",20260401,"34C","360hpf","Sample",8,3229.65,1941.35138888889,1288.29861111111,161.037326388889,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"222",5,"plate_4_38","E4","","",20260401,"38C","360hpf","Sample",11,2969.38333333333,1920.40069444444,1048.98263888889,95.362058080808,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"223",5,"plate_4_38","F4","","",20260401,"38C","360hpf","Sample",18,4090.30833333333,1920.40069444444,2169.90763888889,120.550424382716,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"224",5,"plate_4_38","C4","","",20260401,"38C","360hpf","Sample",15,2901.31666666667,1920.40069444444,980.915972222222,65.3943981481481,"High",2026,"2023-56","2024-42","G010854","G010839",0.208681307650802,"midori","midori"
"225",6,"plate_1_26","B5","","",20260401,"26C","360hpf","Sample",6,2689,1689.69652777778,999.303472222222,166.550578703704,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"226",6,"plate_1_26","C5","","",20260401,"26C","360hpf","Sample",18,3303.24166666667,1689.69652777778,1613.54513888889,89.6413966049383,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"227",6,"plate_1_26","A5","","",20260401,"26C","360hpf","Sample",14,3485.35,1689.69652777778,1795.65347222222,128.260962301587,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"228",6,"plate_1_26","A5","","",20260401,"26C","360hpf","Sample",14,3485.35,1689.69652777778,1795.65347222222,128.260962301587,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"229",6,"plate_2_30","A5","","",20260401,"30C","360hpf","Sample",8,2890.21666666667,1763.86875,1126.34791666667,140.793489583333,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"230",6,"plate_1_26","B5","","",20260401,"26C","360hpf","Sample",6,2689,1689.69652777778,999.303472222222,166.550578703704,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"231",6,"plate_1_26","E5","","",20260401,"26C","360hpf","Sample",13,2746.80833333333,1689.69652777778,1057.11180555556,81.3162927350427,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"232",6,"plate_2_30","E5","","",20260401,"30C","360hpf","Sample",5,2905.36666666667,1763.86875,1141.49791666667,228.299583333333,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"233",6,"plate_1_26","F5","","",20260401,"26C","360hpf","Sample",7,2887.925,1689.69652777778,1198.22847222222,171.175496031746,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"234",6,"plate_1_26","F5","","",20260401,"26C","360hpf","Sample",7,2887.925,1689.69652777778,1198.22847222222,171.175496031746,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"235",6,"plate_1_26","E5","","",20260401,"26C","360hpf","Sample",13,2746.80833333333,1689.69652777778,1057.11180555556,81.3162927350427,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"236",6,"plate_2_30","C5","","",20260401,"30C","360hpf","Sample",11,3315.65833333333,1763.86875,1551.78958333333,141.07178030303,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"237",6,"plate_1_26","D5","","",20260401,"26C","360hpf","Sample",10,2491.75833333333,1689.69652777778,802.061805555555,80.2061805555555,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"238",6,"plate_2_30","B5","","",20260401,"30C","360hpf","Sample",11,3176.20833333333,1763.86875,1412.33958333333,128.394507575758,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"239",6,"plate_1_26","D5","","",20260401,"26C","360hpf","Sample",10,2491.75833333333,1689.69652777778,802.061805555555,80.2061805555555,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"240",6,"plate_2_30","A5","","",20260401,"30C","360hpf","Sample",8,2890.21666666667,1763.86875,1126.34791666667,140.793489583333,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"241",6,"plate_1_26","C5","","",20260401,"26C","360hpf","Sample",18,3303.24166666667,1689.69652777778,1613.54513888889,89.6413966049383,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"242",6,"plate_3_34","D5","","",20260401,"34C","360hpf","Sample",14,3989.325,1941.35138888889,2047.97361111111,146.283829365079,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"243",6,"plate_1_26","G5","","",20260401,"26C","360hpf","Sample",11,2991.05,1689.69652777778,1301.35347222222,118.304861111111,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"244",6,"plate_1_26","G5","","",20260401,"26C","360hpf","Sample",11,2991.05,1689.69652777778,1301.35347222222,118.304861111111,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"245",6,"plate_3_34","C5","","",20260401,"34C","360hpf","Sample",7,2612.7,1941.35138888889,671.348611111111,95.9069444444444,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"246",6,"plate_3_34","C5","","",20260401,"34C","360hpf","Sample",7,2612.7,1941.35138888889,671.348611111111,95.9069444444444,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"247",6,"plate_2_30","D5","","",20260401,"30C","360hpf","Sample",13,3418.56666666667,1763.86875,1654.69791666667,127.284455128205,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"248",6,"plate_2_30","D5","","",20260401,"30C","360hpf","Sample",13,3418.56666666667,1763.86875,1654.69791666667,127.284455128205,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"249",6,"plate_3_34","B5","","",20260401,"34C","360hpf","Sample",4,2739.43333333333,1941.35138888889,798.081944444444,199.520486111111,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"250",6,"plate_2_30","C5","","",20260401,"30C","360hpf","Sample",11,3315.65833333333,1763.86875,1551.78958333333,141.07178030303,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
"251",6,"plate_3_34","A5","","",20260401,"34C","360hpf","Sample",14,5004.08333333333,1941.35138888889,3062.73194444445,218.766567460318,"High",2026,"2024-63","2023-64","G010855","G010840",0.192034047222003,"miyagi","hybrid"
