"","Plate_row","Plate_col","flourescence","filename","timepoint","plate","Well","time","Date","gain","PlateID"
"143","F","7","3580","NIFA_Resazurin_34_T1_06072026_1138_g60","T1","NIFA_Resazurin_34_T1_06072026_1138_g60","F7",2026-07-06 11:38:00,20260706,60,"T1_34C_60g"
"144","F","8","3984","NIFA_Resazurin_34_T1_06072026_1138_g60","T1","NIFA_Resazurin_34_T1_06072026_1138_g60","F8",2026-07-06 11:38:00,20260706,60,"T1_34C_60g"
"145","F","9","3810","NIFA_Resazurin_34_T1_06072026_1138_g60","T1","NIFA_Resazurin_34_T1_06072026_1138_g60","F9",2026-07-06 11:38:00,20260706,60,"T1_34C_60g"
"146","F","10","652","NIFA_Resazurin_34_T1_06072026_1138_g60","T1","NIFA_Resazurin_34_T1_06072026_1138_g60","F10",2026-07-06 11:38:00,20260706,60,"T1_34C_60g"
"147","F","11","6962","NIFA_Resazurin_34_T1_06072026_1138_g60","T1","NIFA_Resazurin_34_T1_06072026_1138_g60","F11",2026-07-06 11:38:00,20260706,60,"T1_34C_60g"
"148","F","12","3877","NIFA_Resazurin_34_T1_06072026_1138_g60","T1","NIFA_Resazurin_34_T1_06072026_1138_g60","F12",2026-07-06 11:38:00,20260706,60,"T1_34C_60g"
"149","G","1","395","NIFA_Resazurin_34_T1_06072026_1138_g60","T1","NIFA_Resazurin_34_T1_06072026_1138_g60","G1",2026-07-06 11:38:00,20260706,60,"T1_34C_60g"
"150","G","2","628","NIFA_Resazurin_34_T1_06072026_1138_g60","T1","NIFA_Resazurin_34_T1_06072026_1138_g60","G2",2026-07-06 11:38:00,20260706,60,"T1_34C_60g"
"151","G","3","404","NIFA_Resazurin_34_T1_06072026_1138_g60","T1","NIFA_Resazurin_34_T1_06072026_1138_g60","G3",2026-07-06 11:38:00,20260706,60,"T1_34C_60g"
"152","G","4","608","NIFA_Resazurin_34_T1_06072026_1138_g60","T1","NIFA_Resazurin_34_T1_06072026_1138_g60","G4",2026-07-06 11:38:00,20260706,60,"T1_34C_60g"
"153","G","5","345","NIFA_Resazurin_34_T1_06072026_1138_g60","T1","NIFA_Resazurin_34_T1_06072026_1138_g60","G5",2026-07-06 11:38:00,20260706,60,"T1_34C_60g"
"154","G","6","565","NIFA_Resazurin_34_T1_06072026_1138_g60","T1","NIFA_Resazurin_34_T1_06072026_1138_g60","G6",2026-07-06 11:38:00,20260706,60,"T1_34C_60g"
"155","G","7","353","NIFA_Resazurin_34_T1_06072026_1138_g60","T1","NIFA_Resazurin_34_T1_06072026_1138_g60","G7",2026-07-06 11:38:00,20260706,60,"T1_34C_60g"
"156","G","8","645","NIFA_Resazurin_34_T1_06072026_1138_g60","T1","NIFA_Resazurin_34_T1_06072026_1138_g60","G8",2026-07-06 11:38:00,20260706,60,"T1_34C_60g"
"157","G","9","347","NIFA_Resazurin_34_T1_06072026_1138_g60","T1","NIFA_Resazurin_34_T1_06072026_1138_g60","G9",2026-07-06 11:38:00,20260706,60,"T1_34C_60g"
"158","G","10","546","NIFA_Resazurin_34_T1_06072026_1138_g60","T1","NIFA_Resazurin_34_T1_06072026_1138_g60","G10",2026-07-06 11:38:00,20260706,60,"T1_34C_60g"
"159","G","11","344","NIFA_Resazurin_34_T1_06072026_1138_g60","T1","NIFA_Resazurin_34_T1_06072026_1138_g60","G11",2026-07-06 11:38:00,20260706,60,"T1_34C_60g"
"160","G","12","392","NIFA_Resazurin_34_T1_06072026_1138_g60","T1","NIFA_Resazurin_34_T1_06072026_1138_g60","G12",2026-07-06 11:38:00,20260706,60,"T1_34C_60g"
"161","A","1","12343","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","A1",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"162","A","2","8382","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","A2",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"163","A","3","15825","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","A3",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"164","A","4","12316","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","A4",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"165","A","5","2242","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","A5",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"166","A","6","3777","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","A6",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"167","A","7","13027","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","A7",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"168","A","8","20477","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","A8",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"169","A","9","11936","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","A9",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"170","A","10","2841","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","A10",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"171","A","11","2607","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","A11",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"172","A","12","8397","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","A12",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"173","B","1","15695","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","B1",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"174","B","2","8175","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","B2",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"175","B","4","8046","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","B4",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"176","B","5","1453","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","B5",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"177","B","6","14950","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","B6",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"178","B","7","15079","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","B7",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"179","B","8","8418","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","B8",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"180","B","9","10285","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","B9",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"181","B","10","5325","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","B10",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"182","B","11","3389","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","B11",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"183","B","12","5028","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","B12",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"184","C","1","14525","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","C1",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"185","C","2","6049","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","C2",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"186","C","3","15732","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","C3",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"187","C","4","2548","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","C4",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"188","C","5","10099","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","C5",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"189","C","6","18241","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","C6",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"190","C","7","10220","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","C7",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"191","C","8","9136","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","C8",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"192","C","9","2073","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","C9",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"193","C","10","5393","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","C10",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"194","C","11","6663","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","C11",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"195","C","12","5967","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","C12",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"196","D","2","1022","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","D2",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"197","D","4","6413","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","D4",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"198","D","5","3231","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","D5",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"199","D","6","7016","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","D6",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"200","D","7","4332","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","D7",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"201","D","8","11943","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","D8",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"202","D","9","33692","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","D9",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"203","D","10","1482","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","D10",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"204","D","11","2165","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","D11",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"205","E","1","9058","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","E1",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"206","E","2","9676","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","E2",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"207","E","3","8760","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","E3",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"208","E","4","3524","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","E4",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"209","E","5","1210","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","E5",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"210","E","6","17524","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","E6",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"211","E","7","11265","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","E7",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"212","E","8","8032","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","E8",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"213","E","9","14094","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","E9",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"214","E","10","2136","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","E10",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"215","E","11","11515","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","E11",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"216","E","12","1068","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","E12",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"217","F","1","15686","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","F1",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"218","F","2","3798","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","F2",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"219","F","3","19949","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","F3",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"220","F","4","8013","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","F4",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"221","F","5","14361","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","F5",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"222","F","6","9169","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","F6",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"223","F","7","6256","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","F7",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"224","F","8","7070","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","F8",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"225","F","9","6735","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","F9",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"226","F","10","1144","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","F10",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"227","F","11","12302","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","F11",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"228","F","12","6863","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","F12",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"229","G","1","707","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","G1",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"230","G","2","1123","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","G2",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"231","G","3","717","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","G3",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"232","G","4","1083","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","G4",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"233","G","5","612","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","G5",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"234","G","6","986","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","G6",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"235","G","7","625","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","G7",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"236","G","8","1125","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","G8",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"237","G","9","614","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","G9",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"238","G","10","953","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","G10",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"239","G","11","610","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","G11",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"240","G","12","692","NIFA_Resazurin_34_T1_06072026_1138_g65","T1","NIFA_Resazurin_34_T1_06072026_1138_g65","G12",2026-07-06 11:38:00,20260706,65,"T1_34C_65g"
"241","A","1","7455","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","A1",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"242","A","2","5144","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","A2",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"243","A","3","10223","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","A3",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"244","A","4","7595","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","A4",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"245","A","5","1807","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","A5",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"246","A","6","2729","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","A6",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"247","A","7","9332","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","A7",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"248","A","8","13288","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","A8",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"249","A","9","6927","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","A9",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"250","A","10","2288","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","A10",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"251","A","11","1691","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","A11",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"252","A","12","5098","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","A12",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"253","B","1","9178","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","B1",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"254","B","2","5327","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","B2",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"255","B","4","5167","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","B4",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"256","B","5","2493","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","B5",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"257","B","6","14909","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","B6",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"258","B","7","8856","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","B7",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"259","B","8","4779","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","B8",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"260","B","9","5904","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","B9",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"261","B","10","3398","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","B10",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"262","B","11","2403","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","B11",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"263","B","12","3201","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","B12",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"264","C","1","9405","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","C1",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"265","C","2","3858","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","C2",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"266","C","3","11075","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","C3",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"267","C","4","2132","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","C4",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"268","C","5","6822","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","C5",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"269","C","6","15313","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","C6",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"270","C","7","6121","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","C7",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"271","C","8","5474","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","C8",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"272","C","9","1472","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","C9",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"273","C","10","3250","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","C10",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"274","C","11","3614","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","C11",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"275","C","12","3481","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","C12",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"276","D","2","3291","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","D2",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"277","D","4","3917","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","D4",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"278","D","5","4019","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","D5",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"279","D","6","4303","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","D6",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"280","D","7","2675","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","D7",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"281","D","8","7871","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","D8",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"282","D","9","21385","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","D9",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"283","D","10","945","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","D10",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
"284","D","11","1918","NIFA_Resazurin_34_T2_06072026_1234_g60","T2","NIFA_Resazurin_34_T2_06072026_1234_g60","D11",2026-07-06 12:34:00,20260706,60,"T2_34C_60g"
