"","Date","filename","time","timepoint","Treatment","PlateID","Well","gain","Type","Family","Age","Area_ImageJ","Count","flourescence","Note"
"151",20260622,"NIFA_Resazurin_20_T1_22062026_1730_g85",2026-06-22 17:30:00,"T1","20C","T1_20C_85g","F7",85,"Sample",49,"97dpf",NA,NA,6634,""
"152",20260622,"NIFA_Resazurin_20_T1_22062026_1730_g85",2026-06-22 17:30:00,"T1","20C","T1_20C_85g","F8",85,"Sample",53,"97dpf",NA,NA,4662,""
"153",20260622,"NIFA_Resazurin_20_T1_22062026_1730_g85",2026-06-22 17:30:00,"T1","20C","T1_20C_85g","F9",85,"Sample",54,"97dpf",NA,NA,22425,""
"154",20260622,"NIFA_Resazurin_20_T1_22062026_1730_g85",2026-06-22 17:30:00,"T1","20C","T1_20C_85g","F10",85,"Sample",55,"97dpf",NA,NA,4876,""
"155",20260622,"NIFA_Resazurin_20_T1_22062026_1730_g85",2026-06-22 17:30:00,"T1","20C","T1_20C_85g","F11",85,"Sample",56,"97dpf",NA,NA,13396,""
"156",20260622,"NIFA_Resazurin_20_T1_22062026_1730_g85",2026-06-22 17:30:00,"T1","20C","T1_20C_85g","F12",85,"Sample",58,"97dpf",NA,NA,5127,""
"157",20260622,"NIFA_Resazurin_20_T1_22062026_1730_g85",2026-06-22 17:30:00,"T1","20C","T1_20C_85g","G1",85,"blank",NA,"97dpf",NA,NA,4416,""
"158",20260622,"NIFA_Resazurin_20_T1_22062026_1730_g85",2026-06-22 17:30:00,"T1","20C","T1_20C_85g","G2",85,"shell",NA,"97dpf",NA,NA,5077,""
"159",20260622,"NIFA_Resazurin_20_T1_22062026_1730_g85",2026-06-22 17:30:00,"T1","20C","T1_20C_85g","G3",85,"blank",NA,"97dpf",NA,NA,3956,""
"160",20260622,"NIFA_Resazurin_20_T1_22062026_1730_g85",2026-06-22 17:30:00,"T1","20C","T1_20C_85g","G4",85,"shell",NA,"97dpf",NA,NA,3850,""
"161",20260622,"NIFA_Resazurin_20_T1_22062026_1730_g85",2026-06-22 17:30:00,"T1","20C","T1_20C_85g","G5",85,"blank",NA,"97dpf",NA,NA,4153,""
"162",20260622,"NIFA_Resazurin_20_T1_22062026_1730_g85",2026-06-22 17:30:00,"T1","20C","T1_20C_85g","G6",85,"shell",NA,"97dpf",NA,NA,4891,""
"163",20260622,"NIFA_Resazurin_20_T1_22062026_1730_g85",2026-06-22 17:30:00,"T1","20C","T1_20C_85g","G7",85,"blank",NA,"97dpf",NA,NA,4154,""
"164",20260622,"NIFA_Resazurin_20_T1_22062026_1730_g85",2026-06-22 17:30:00,"T1","20C","T1_20C_85g","G8",85,"shell",NA,"97dpf",NA,NA,5307,""
"165",20260622,"NIFA_Resazurin_20_T1_22062026_1730_g85",2026-06-22 17:30:00,"T1","20C","T1_20C_85g","G9",85,"blank",NA,"97dpf",NA,NA,4286,""
"166",20260622,"NIFA_Resazurin_20_T1_22062026_1730_g85",2026-06-22 17:30:00,"T1","20C","T1_20C_85g","G10",85,"shell",NA,"97dpf",NA,NA,5232,""
"167",20260622,"NIFA_Resazurin_20_T1_22062026_1730_g85",2026-06-22 17:30:00,"T1","20C","T1_20C_85g","G11",85,"blank",NA,"97dpf",NA,NA,4423,""
"168",20260622,"NIFA_Resazurin_20_T1_22062026_1730_g85",2026-06-22 17:30:00,"T1","20C","T1_20C_85g","G12",85,"shell",NA,"97dpf",NA,NA,4703,""
"169",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","A1",82,"Sample",2,"97dpf",NA,NA,24359,""
"170",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","A2",82,"Sample",5,"97dpf",NA,NA,33250,""
"171",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","A3",82,"Sample",7,"97dpf",NA,NA,43226,""
"172",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","A4",82,"Sample",15,"97dpf",NA,NA,11135,""
"173",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","A5",82,"Sample",17,"97dpf",NA,NA,29098,""
"174",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","A6",82,"Sample",18,"97dpf",NA,NA,26597,""
"175",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","A7",82,"Sample",49,"97dpf",NA,NA,7712,""
"176",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","A8",82,"Sample",53,"97dpf",NA,NA,12697,""
"177",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","A9",82,"Sample",54,"97dpf",NA,NA,18754,""
"178",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","A10",82,"Sample",55,"97dpf",NA,NA,7778,""
"179",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","A11",82,"Sample",56,"97dpf",NA,NA,5266,""
"180",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","A12",82,"Sample",58,"97dpf",NA,NA,3821,""
"181",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","B1",82,"Sample",2,"97dpf",NA,NA,37781,""
"182",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","B2",82,"Sample",5,"97dpf",NA,NA,7243,""
"183",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","B3",82,"Sample",7,"97dpf",NA,NA,8720,""
"184",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","B4",82,"Sample",15,"97dpf",NA,NA,27235,""
"185",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","B5",82,"Sample",17,"97dpf",NA,NA,26820,""
"186",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","B6",82,"Sample",18,"97dpf",NA,NA,20691,""
"187",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","B7",82,"Sample",49,"97dpf",NA,NA,17214,""
"188",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","B8",82,"Sample",53,"97dpf",NA,NA,10556,""
"189",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","B9",82,"Sample",54,"97dpf",NA,NA,6547,""
"190",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","B10",82,"Sample",55,"97dpf",NA,NA,23967,""
"191",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","B11",82,"Sample",56,"97dpf",NA,NA,9428,""
"192",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","B12",82,"Sample",58,"97dpf",NA,NA,6726,""
"193",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","C1",82,"Sample",2,"97dpf",NA,NA,21495,""
"194",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","C2",82,"Sample",5,"97dpf",NA,NA,5744,""
"195",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","C3",82,"Sample",7,"97dpf",NA,NA,6439,""
"196",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","C4",82,"Sample",15,"97dpf",NA,NA,17142,""
"197",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","C5",82,"Sample",17,"97dpf",NA,NA,5357,""
"198",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","C6",82,"Sample",18,"97dpf",NA,NA,43358,""
"199",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","C7",82,"Sample",49,"97dpf",NA,NA,12089,""
"200",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","C8",82,"Sample",53,"97dpf",NA,NA,8421,""
"201",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","C9",82,"Sample",54,"97dpf",NA,NA,32490,""
"202",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","C10",82,"Sample",55,"97dpf",NA,NA,14842,""
"203",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","C11",82,"Sample",56,"97dpf",NA,NA,11508,""
"204",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","C12",82,"Sample",58,"97dpf",NA,NA,14665,""
"205",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","D1",82,"Sample",2,"97dpf",NA,NA,14965,""
"206",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","D2",82,"Sample",5,"97dpf",NA,NA,17703,""
"207",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","D3",82,"Sample",7,"97dpf",NA,NA,6329,""
"208",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","D4",82,"Sample",15,"97dpf",NA,NA,6758,""
"209",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","D5",82,"Sample",17,"97dpf",NA,NA,50438,""
"210",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","D6",82,"Sample",18,"97dpf",NA,NA,25727,""
"211",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","D7",82,"Sample",49,"97dpf",NA,NA,8100,""
"212",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","D8",82,"Sample",53,"97dpf",NA,NA,4856,""
"213",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","D9",82,"Sample",54,"97dpf",NA,NA,15545,""
"214",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","D10",82,"Sample",55,"97dpf",NA,NA,12969,""
"215",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","D11",82,"Sample",56,"97dpf",NA,NA,4723,""
"216",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","D12",82,"Sample",58,"97dpf",NA,NA,4573,""
"217",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","E1",82,"Sample",2,"97dpf",NA,NA,45812,""
"218",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","E2",82,"Sample",5,"97dpf",NA,NA,8427,""
"219",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","E3",82,"Sample",7,"97dpf",NA,NA,5576,""
"220",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","E4",82,"Sample",15,"97dpf",NA,NA,7320,""
"221",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","E5",82,"Sample",17,"97dpf",NA,NA,6268,""
"222",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","E6",82,"Sample",18,"97dpf",NA,NA,27167,""
"223",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","E7",82,"Sample",49,"97dpf",NA,NA,10099,""
"224",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","E8",82,"Sample",53,"97dpf",NA,NA,5785,""
"225",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","E9",82,"Sample",54,"97dpf",NA,NA,6496,""
"226",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","E10",82,"Sample",55,"97dpf",NA,NA,5109,""
"227",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","E11",82,"Sample",56,"97dpf",NA,NA,8524,""
"228",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","E12",82,"Sample",58,"97dpf",NA,NA,5956,""
"229",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","F1",82,"Sample",2,"97dpf",NA,NA,35626,""
"230",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","F2",82,"Sample",5,"97dpf",NA,NA,10918,""
"231",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","F3",82,"Sample",7,"97dpf",NA,NA,7055,""
"232",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","F4",82,"Sample",15,"97dpf",NA,NA,14827,""
"233",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","F5",82,"Sample",17,"97dpf",NA,NA,19102,""
"234",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","F6",82,"Sample",18,"97dpf",NA,NA,8094,""
"235",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","F7",82,"Sample",49,"97dpf",NA,NA,6548,""
"236",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","F8",82,"Sample",53,"97dpf",NA,NA,4451,""
"237",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","F9",82,"Sample",54,"97dpf",NA,NA,19657,""
"238",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","F10",82,"Sample",55,"97dpf",NA,NA,3869,""
"239",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","F11",82,"Sample",56,"97dpf",NA,NA,10711,""
"240",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","F12",82,"Sample",58,"97dpf",NA,NA,4840,""
"241",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","G1",82,"blank",NA,"97dpf",NA,NA,3170,""
"242",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","G2",82,"shell",NA,"97dpf",NA,NA,3751,""
"243",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","G3",82,"blank",NA,"97dpf",NA,NA,3128,""
"244",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","G4",82,"shell",NA,"97dpf",NA,NA,3511,""
"245",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","G5",82,"blank",NA,"97dpf",NA,NA,3187,""
"246",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","G6",82,"shell",NA,"97dpf",NA,NA,3464,""
"247",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","G7",82,"blank",NA,"97dpf",NA,NA,3246,""
"248",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","G8",82,"shell",NA,"97dpf",NA,NA,4216,""
"249",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","G9",82,"blank",NA,"97dpf",NA,NA,3374,""
"250",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","G10",82,"shell",NA,"97dpf",NA,NA,3797,""
"251",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","G11",82,"blank",NA,"97dpf",NA,NA,3209,""
"252",20260622,"NIFA_Resazurin_20_T2_22062026_1830_g82",2026-06-22 18:30:00,"T2","20C","T2_20C_82g","G12",82,"shell",NA,"97dpf",NA,NA,3970,""
"253",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","A1",80,"Sample",2,"97dpf",NA,NA,20185,""
"254",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","A2",80,"Sample",5,"97dpf",NA,NA,32906,""
"255",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","A3",80,"Sample",7,"97dpf",NA,NA,52272,""
"256",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","A4",80,"Sample",15,"97dpf",NA,NA,10481,""
"257",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","A5",80,"Sample",17,"97dpf",NA,NA,27514,""
"258",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","A6",80,"Sample",18,"97dpf",NA,NA,24253,""
"259",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","A7",80,"Sample",49,"97dpf",NA,NA,9756,""
"260",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","A8",80,"Sample",53,"97dpf",NA,NA,11779,""
"261",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","A9",80,"Sample",54,"97dpf",NA,NA,17420,""
"262",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","A10",80,"Sample",55,"97dpf",NA,NA,7567,""
"263",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","A11",80,"Sample",56,"97dpf",NA,NA,4744,""
"264",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","A12",80,"Sample",58,"97dpf",NA,NA,3678,""
"265",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","B1",80,"Sample",2,"97dpf",NA,NA,31560,""
"266",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","B2",80,"Sample",5,"97dpf",NA,NA,6902,""
"267",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","B3",80,"Sample",7,"97dpf",NA,NA,8776,""
"268",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","B4",80,"Sample",15,"97dpf",NA,NA,20089,""
"269",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","B5",80,"Sample",17,"97dpf",NA,NA,24895,""
"270",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","B6",80,"Sample",18,"97dpf",NA,NA,19475,""
"271",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","B7",80,"Sample",49,"97dpf",NA,NA,26576,""
"272",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","B8",80,"Sample",53,"97dpf",NA,NA,10476,""
"273",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","B9",80,"Sample",54,"97dpf",NA,NA,6498,""
"274",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","B10",80,"Sample",55,"97dpf",NA,NA,22312,""
"275",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","B11",80,"Sample",56,"97dpf",NA,NA,8869,""
"276",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","B12",80,"Sample",58,"97dpf",NA,NA,7540,""
"277",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","C1",80,"Sample",2,"97dpf",NA,NA,21442,""
"278",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","C2",80,"Sample",5,"97dpf",NA,NA,6143,""
"279",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","C3",80,"Sample",7,"97dpf",NA,NA,8210,""
"280",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","C4",80,"Sample",15,"97dpf",NA,NA,16502,""
"281",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","C5",80,"Sample",17,"97dpf",NA,NA,5013,""
"282",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","C6",80,"Sample",18,"97dpf",NA,NA,40425,""
"283",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","C7",80,"Sample",49,"97dpf",NA,NA,12090,""
"284",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","C8",80,"Sample",53,"97dpf",NA,NA,8246,""
"285",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","C9",80,"Sample",54,"97dpf",NA,NA,29733,""
"286",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","C10",80,"Sample",55,"97dpf",NA,NA,17409,""
"287",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","C11",80,"Sample",56,"97dpf",NA,NA,10296,""
"288",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","C12",80,"Sample",58,"97dpf",NA,NA,13708,""
"289",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","D1",80,"Sample",2,"97dpf",NA,NA,12360,""
"290",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","D2",80,"Sample",5,"97dpf",NA,NA,16022,""
"291",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","D3",80,"Sample",7,"97dpf",NA,NA,6110,""
"292",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","D4",80,"Sample",15,"97dpf",NA,NA,7693,""
"293",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","D5",80,"Sample",17,"97dpf",NA,NA,31109,""
"294",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","D6",80,"Sample",18,"97dpf",NA,NA,27610,""
"295",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","D7",80,"Sample",49,"97dpf",NA,NA,7545,""
"296",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","D8",80,"Sample",53,"97dpf",NA,NA,4275,""
"297",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","D9",80,"Sample",54,"97dpf",NA,NA,14653,""
"298",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","D10",80,"Sample",55,"97dpf",NA,NA,12591,""
"299",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","D11",80,"Sample",56,"97dpf",NA,NA,4635,""
"300",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","D12",80,"Sample",58,"97dpf",NA,NA,4798,""
"301",20260622,"NIFA_Resazurin_20_T3_22062026_1930_g80",2026-06-22 19:30:00,"T3","20C","T3_20C_80g","E1",80,"Sample",2,"97dpf",NA,NA,37114,""
