"","Plate_row","Plate_col","flourescence","filename","timepoint","plate","Well","time","Date","gain","PlateID"
"284","C","8","5953","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","C8",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"285","C","9","16278","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","C9",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"286","C","10","5497","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","C10",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"287","C","11","10277","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","C11",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"288","C","12","9806","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","C12",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"289","D","1","27251","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","D1",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"290","D","2","7682","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","D2",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"291","D","3","3677","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","D3",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"292","D","4","11014","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","D4",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"293","D","5","2404","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","D5",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"294","D","6","16129","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","D6",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"295","D","7","6736","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","D7",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"296","D","8","13297","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","D8",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"297","D","9","9543","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","D9",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"298","D","10","14134","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","D10",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"299","D","11","4892","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","D11",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"300","D","12","1877","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","D12",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"301","E","1","11533","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","E1",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"302","E","2","13148","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","E2",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"303","E","3","11356","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","E3",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"304","E","4","10359","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","E4",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"305","E","5","7669","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","E5",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"306","E","6","13239","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","E6",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"307","E","7","8253","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","E7",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"308","E","8","1587","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","E8",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"309","E","9","7720","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","E9",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"310","E","10","11625","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","E10",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"311","E","11","6816","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","E11",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"312","E","12","2817","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","E12",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"313","F","1","20319","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","F1",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"314","F","2","11694","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","F2",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"315","F","3","12606","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","F3",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"316","F","4","10750","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","F4",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"317","F","5","11893","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","F5",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"318","F","6","10691","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","F6",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"319","F","7","10999","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","F7",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"320","F","8","7113","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","F8",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"321","F","9","9666","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","F9",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"322","F","10","17087","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","F10",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"323","F","11","10525","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","F11",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"324","F","12","1889","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","F12",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"325","G","1","1276","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","G1",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"326","G","2","1519","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","G2",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"327","G","3","1160","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","G3",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"328","G","4","1661","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","G4",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"329","G","5","1178","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","G5",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"330","G","6","1240","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","G6",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"331","G","7","1141","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","G7",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"332","G","8","1461","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","G8",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"333","G","9","1131","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","G9",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"334","G","10","2514","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","G10",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"335","G","11","1155","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","G11",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"336","G","12","1566","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","G12",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"337","A","1","12206","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","A1",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"338","A","2","15886","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","A2",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"339","A","3","2059","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","A3",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"340","A","4","4592","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","A4",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"341","A","5","2167","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","A5",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"342","A","6","12335","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","A6",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"343","A","7","6475","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","A7",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"344","A","8","10306","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","A8",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"345","A","9","7536","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","A9",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"346","A","10","8120","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","A10",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"347","A","11","6419","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","A11",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"348","A","12","3440","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","A12",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"349","B","1","5151","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","B1",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"350","B","2","11247","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","B2",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"351","B","3","8657","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","B3",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"352","B","4","10168","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","B4",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"353","B","5","18714","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","B5",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"354","B","6","11954","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","B6",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"355","B","7","7476","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","B7",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"356","B","8","5940","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","B8",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"357","B","9","15247","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","B9",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"358","B","10","8191","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","B10",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"359","B","11","8707","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","B11",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"360","B","12","7401","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","B12",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"361","C","1","10668","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","C1",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"362","C","2","4841","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","C2",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"363","C","3","10441","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","C3",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"364","C","4","1783","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","C4",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"365","C","5","11307","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","C5",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"366","C","6","7981","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","C6",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"367","C","7","3625","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","C7",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"368","C","8","4888","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","C8",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"369","C","9","10752","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","C9",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"370","C","10","5422","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","C10",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"371","C","11","6873","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","C11",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"372","C","12","6906","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","C12",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"373","D","1","19853","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","D1",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"374","D","2","8570","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","D2",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"375","D","3","2500","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","D3",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"376","D","4","7832","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","D4",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"377","D","5","1677","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","D5",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"378","D","6","10329","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","D6",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"379","D","7","4914","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","D7",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"380","D","8","8990","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","D8",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"381","D","9","8118","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","D9",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"382","D","10","11560","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","D10",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"383","D","11","8784","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","D11",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"384","D","12","1142","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","D12",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"385","E","1","7689","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","E1",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"386","E","2","10245","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","E2",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"387","E","3","7856","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","E3",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"388","E","4","8085","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","E4",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"389","E","5","5202","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","E5",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"390","E","6","9166","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","E6",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"391","E","7","5930","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","E7",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"392","E","8","1495","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","E8",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"393","E","9","5179","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","E9",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"394","E","10","8012","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","E10",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"395","E","11","5115","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","E11",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"396","E","12","1854","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","E12",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"397","F","1","16317","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","F1",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"398","F","2","8138","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","F2",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"399","F","3","8404","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","F3",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"400","F","4","7953","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","F4",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"401","F","5","8999","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","F5",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"402","F","6","9875","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","F6",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"403","F","7","8233","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","F7",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"404","F","8","5393","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","F8",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"405","F","9","6623","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","F9",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"406","F","10","13367","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","F10",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"407","F","11","7338","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","F11",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"408","F","12","1985","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","F12",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"409","G","1","739","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","G1",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"410","G","2","1094","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","G2",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"411","G","3","654","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","G3",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"412","G","4","1202","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","G4",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"413","G","5","648","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","G5",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"414","G","6","914","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","G6",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"415","G","7","664","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","G7",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"416","G","8","1159","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","G8",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"417","G","9","664","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","G9",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"418","G","10","1999","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","G10",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"419","G","11","665","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","G11",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"420","G","12","1425","NIFA_Resazurin_30_T2_02072026_1302_g65","T2","NIFA_Resazurin_30_T2_02072026_1302_g65","G12",2026-07-02 13:02:00,20260702,65,"T2_30C_65g"
"421","A","1","20883","NIFA_Resazurin_30_T2_02072026_1302_g70","T2","NIFA_Resazurin_30_T2_02072026_1302_g70","A1",2026-07-02 13:02:00,20260702,70,"T2_30C_70g"
"422","A","2","26779","NIFA_Resazurin_30_T2_02072026_1302_g70","T2","NIFA_Resazurin_30_T2_02072026_1302_g70","A2",2026-07-02 13:02:00,20260702,70,"T2_30C_70g"
"423","A","3","3511","NIFA_Resazurin_30_T2_02072026_1302_g70","T2","NIFA_Resazurin_30_T2_02072026_1302_g70","A3",2026-07-02 13:02:00,20260702,70,"T2_30C_70g"
"424","A","4","7755","NIFA_Resazurin_30_T2_02072026_1302_g70","T2","NIFA_Resazurin_30_T2_02072026_1302_g70","A4",2026-07-02 13:02:00,20260702,70,"T2_30C_70g"
"425","A","5","3695","NIFA_Resazurin_30_T2_02072026_1302_g70","T2","NIFA_Resazurin_30_T2_02072026_1302_g70","A5",2026-07-02 13:02:00,20260702,70,"T2_30C_70g"
