,"Time (minutes)",277,277,277,277,277,277,277,277,277,277,277,277,277,260,260,260,260,260,260,260,260,260,260,260,260,260,251,251,251,251,251,251,251,251,251,251,251,251,251,256,256,256,256,256,256,256,256,256,256,256,256,256,264,264,264,264,264,264,264,264,264,264,264,264,264,278,278,278,278,278,278,278,278,278,278,278,278,278,261,261,261,261,261,261,261,261,261,261,261,261,261,258,258,258,258,258,258,258,258,258,258,258,258,258,306,306,306,306,306,306,306,306,306,306,306,306,306
,134.296885,1.57333588,1.21722327,1.37078131,1.35048775,1.71923801,1.71048299,1.54361775,1.52019707,1.59998214,1.76818273,1.32606988,1.57803888,1.47358628,1.62912842,1.52142295,1.25065090,,,,,,,,,,,1.14846026,1.57371227,1.23978018,1.44021365,1.12333488,0.31891927,1.60007849,1.52056675,0.75667521,1.13342246,,,,1.20798125,1.59487096,1.10929966,1.23331125,1.50539705,1.52278704,1.37483074,1.63703379,0.98215268,,,,,1.24262942,1.50519382,1.19041132,1.41922049,1.17256951,1.58105870,0.92448129,1.77821642,1.88154824,2.09505318,,,,1.36276477,1.29030343,1.51384201,1.17457775,1.52628624,1.57190008,1.51673030,1.27329076,1.26077884,,,,,2.16581902,1.21365956,1.12548349,0.59253247,1.43132668,1.54010375,1.41615920,1.37241674,2.20747395,1.71630486,1.49482791,1.39828572,1.83094959,1.05962364,1.68462668,1.84683401,2.14878222,1.51754457,1.37552954,2.02799802,1.56363948,2.00293416,2.71309927,2.04928596,1.25007176,1.88017491,1.74812852,1.56141981,1.33817083,1.50687519,1.44842438,1.55176505,1.45792733,1.70916333,1.39947337,,1.80049972,1.70953255,
,141.278348,1.59975564,1.17905866,1.38672668,1.38194622,1.66254629,1.70720673,1.51831928,1.51210965,1.86181898,1.77579440,1.39071837,1.58367714,1.45756601,1.48710878,1.36816215,1.18890046,,,,,,,,,,,1.14282543,1.55050801,1.16721513,1.43273218,1.10136871,2.56042074,1.66247535,1.54678866,0.89957115,1.19404179,,,,1.67435682,1.59555491,1.23046539,1.23253258,1.48722075,1.49621160,1.50775860,1.63044944,1.14867612,,,,,1.29857555,1.79535228,1.16946982,1.55104974,1.17258154,1.60061612,0.93731582,1.75773032,2.05763941,1.93100524,,,,1.33224948,1.31437402,1.49717144,1.17293360,1.51098318,1.59303131,1.49840189,1.27647311,1.21367249,,,,,1.83207488,1.14647003,1.37604082,0.61889290,2.25081292,1.55841711,1.39270727,1.58736304,2.24978653,1.69565563,1.48327089,1.41942152,1.82255866,1.08917733,1.67102471,2.08729619,2.06734186,1.51425892,1.48651968,1.99891974,1.54933606,2.01820194,2.71729523,2.08584319,1.36068244,1.89129360,2.11136589,1.54068762,1.34792841,1.50955997,1.45568405,1.53461178,1.42424092,1.71897141,1.42145717,,1.83372762,1.71922217,
,148.263167,1.57035355,1.20655061,1.39535588,1.39522442,1.65229580,1.72060594,1.56395032,1.51164672,1.63641627,1.76644651,1.30505483,1.59793175,1.44634744,1.18281838,1.30294207,1.26840516,,,,,,,,,,,1.10685330,1.41497332,1.12283075,1.39530112,1.09271506,0.88405058,1.30144237,1.54611123,0.94892191,1.18551616,,,,1.70533418,1.56425851,1.24420074,1.22624400,1.50032220,1.47093251,1.40234272,1.65015943,1.15849087,,,,,1.25972694,1.52441784,1.05114265,1.54914887,1.17047192,1.59913148,0.99078228,1.65055557,1.89903441,2.11961764,,,,1.44209623,1.33326299,1.50253234,1.17548169,1.52640871,1.57840289,1.49976977,1.27294247,1.15188888,,,,,1.67207621,1.15597516,1.29675431,0.58540824,1.86630272,1.59797614,1.48605368,1.35319792,2.20890772,1.69085328,1.53024497,1.45063527,1.83927719,1.09941596,1.67955528,1.91520322,2.09357466,1.62886743,1.25558805,2.02452931,1.37279791,2.00888379,2.73214220,2.01585129,1.34262233,1.86427378,1.85770270,1.55526992,1.35078804,1.64145980,1.58811937,1.57762008,1.43598592,1.72171277,1.44059554,,1.82230104,1.72379033,
,155.249078,1.55901144,1.17201201,1.37176496,1.26377996,1.73017536,1.69542352,1.53468586,1.52066361,1.60532051,1.78159784,1.41224574,1.58154477,1.44067648,1.11887935,1.32098422,1.29887402,,,,,,,,,,,1.08757044,1.44188235,1.21033925,1.38026312,1.02841601,0.84451224,2.06870065,1.52874664,1.01150891,1.17189106,,,,1.76945680,1.57645141,1.24262428,1.22144014,1.48303644,1.44641347,1.39546322,1.62552989,1.13319541,,,,,1.21283653,1.97247368,1.51540146,1.54045336,1.15948317,1.58517240,0.91316977,1.62422152,1.86709980,2.06669369,,,,1.35658164,1.40021597,1.42653702,1.60986924,1.50592716,1.56711874,1.47701680,1.23442157,1.15422142,,,,,1.71921150,1.13690063,1.14970210,0.56876801,1.65815051,1.61838406,1.39742087,1.43664727,2.17531416,1.76347541,1.53990513,1.41851819,1.84347084,1.10141313,1.69071525,1.94027846,1.81651956,1.64276683,1.36604584,2.00175444,1.24747521,1.97830693,2.71185202,1.96890666,1.32419903,1.85067375,1.85681438,1.52693809,1.36229253,1.65300402,1.57387655,1.57853097,1.44842553,1.71317253,1.47891925,,1.82654652,1.71652394,
,162.243153,1.57482056,1.16604220,1.39269860,1.26315369,1.66517541,1.71200225,1.54528019,1.50401814,1.79412893,1.71607331,1.38736380,1.60358785,1.44626361,1.14434080,1.83890361,1.37139711,,,,,,,,,,,1.09972900,1.48623625,1.19196686,1.36711438,1.04270519,0.53470996,2.00057810,1.54122324,0.84267651,1.15413502,,,,1.85034094,1.62612674,1.24216053,1.21536018,1.49399930,1.45301273,1.55402181,1.64109821,1.33658192,,,,,1.18789977,1.98515650,1.17956621,1.54197883,1.17262758,1.59344380,0.91738283,1.72482593,1.87612728,2.06498280,,,,1.32207446,1.46652084,1.44613818,1.60287804,1.52030868,1.56694298,1.48704441,1.26416306,1.27279416,,,,,1.72827192,1.24170853,1.37251375,0.56165968,1.51822996,1.62764350,1.41339671,1.44320129,2.30071078,1.76942781,1.55534245,1.46753553,1.83704377,1.12128085,1.71723031,1.88372538,1.94252516,1.56100595,1.40059445,2.00950924,1.42748040,1.99497079,2.71783507,1.95599270,1.33868221,1.85185097,1.87464431,1.55495280,1.36337649,1.35386138,1.45281167,1.72262819,1.47136275,1.72526074,1.50791801,,1.83629578,1.72137653,
,169.242018,1.55989134,1.20629505,1.39330902,1.29965809,1.66195329,1.72511666,1.58983897,1.50865167,1.83838460,1.75396955,1.36503584,1.63642199,1.44484238,1.06801899,1.69917074,1.34812200,,,,,,,,,,,1.09694887,1.47178322,1.21555711,1.34672552,1.02995257,0.40866302,2.10036102,1.51259847,0.87462566,1.14804449,,,,1.90186586,1.65578829,1.23823134,1.21087970,1.50694836,1.44224865,1.44671624,1.64244896,1.32068874,,,,,1.18988618,2.05280543,1.11049345,1.54688376,1.14347363,1.58073642,0.95316027,1.59074743,1.84409728,2.06169400,,,,1.22691954,1.44728986,1.45786362,1.32529383,1.51108497,1.56792578,1.48489927,1.25173366,1.27231958,,,,,1.79735669,1.18088245,1.25086741,0.59603320,1.43472946,1.61433784,1.39246086,1.62275508,2.23142455,1.77497791,1.53643664,1.45185869,1.81061410,1.12747532,1.72644059,1.96290550,2.13019613,1.48259212,1.28611903,2.00282958,1.42116288,1.98259015,2.71793850,1.96539749,1.33117669,1.84781141,2.23104543,1.53473681,1.37116311,1.60052302,1.44891455,1.60459094,1.47026205,1.73168703,1.52319407,,1.82510437,1.71973075,
"FCCP 2uM",176.305717,1.60300672,1.27413431,1.41370596,1.43447914,1.80207198,1.88040986,1.94542490,1.63731563,1.91421237,2.14094698,1.47964745,1.90467137,1.70909089,1.22511537,1.90831175,1.50431904,,,,,,,,,,,1.23941620,1.68053366,1.54282313,1.46712820,1.05520950,0.47871222,2.16357335,1.72561599,0.91425027,1.23820221,,,,1.61259862,1.77726774,1.31642665,1.27383868,1.71004101,1.66216527,1.56151273,1.82383144,1.38615523,,,,,1.21325100,2.20646969,1.47190208,1.63526320,1.30598438,1.83991194,0.93916268,2.01637278,2.25157651,2.21796690,,,,1.28804412,1.51709354,1.62431132,1.48147363,1.68975244,1.71074067,1.69447513,1.33393590,1.38716240,,,,,2.78249926,1.91827365,1.27812600,0.64222589,1.56763319,1.83956428,1.63138673,1.65889708,2.86781078,2.08381676,1.74708307,1.62347301,2.19953663,1.16117008,2.08643893,2.69237998,2.37830436,1.86456488,1.75285746,2.38591557,1.63355360,2.77503107,3.44327035,2.82524827,1.76424005,2.58734802,2.94237251,1.97823379,1.60559231,2.18679048,1.71295744,2.06702334,1.75937325,2.02987507,1.93217433,,2.20093091,2.12584294,
,183.297557,1.89288446,1.45178830,1.56234177,1.68461881,2.10413526,2.22078931,2.37882943,1.77860806,2.55625330,2.49542032,1.85633501,2.23975364,1.92377211,1.59150279,1.41726163,1.77796695,,,,,,,,,,,1.30589257,2.16372324,1.66582640,1.74537737,1.15567148,0.59947348,2.30369401,2.08630024,1.15478483,1.45105084,,,,2.49412610,2.03812293,1.48024088,1.42352138,1.98751287,2.01352607,1.99072423,2.13288577,1.83528822,,,,,1.31839442,2.78001064,1.69711912,1.83703387,1.50245998,2.20598656,1.08263598,2.45375038,2.83852373,2.41167274,,,,1.63605384,1.79624911,1.81044719,1.69415562,2.08727334,2.06195505,2.10842776,1.54169791,2.03518223,,,,,3.71234375,1.91958012,1.53179362,0.78511180,1.86764270,2.22658476,2.05149560,1.56184172,2.94633063,2.52034626,1.91484574,2.20198213,2.77613613,1.36615728,2.60506442,3.58749680,3.75586560,1.94668759,2.10889571,2.79715416,2.00344551,3.50279764,4.10711676,3.81416411,2.03312919,2.87506975,2.36875377,2.08794742,1.91596220,1.95056488,2.00293722,2.10342568,1.94537218,2.26048959,2.52911130,,2.39094003,2.22627958,
,190.293478,1.95907409,1.58586723,1.52371643,1.71855217,2.09708135,2.19197054,2.08263977,1.78924007,2.46051304,2.42977399,1.92479266,2.36227275,1.97533435,2.24626312,1.58801053,1.85742120,,,,,,,,,,,1.46177809,2.35812147,1.85086482,1.93370253,1.19100597,0.64847768,1.20734860,2.16222719,1.03638954,1.52802389,,,,2.96267262,2.15100475,1.57424949,1.60099525,2.02326009,2.07806135,2.02165117,2.23359634,2.00739776,,,,,1.36140207,3.03224363,1.78601956,1.87641575,1.56826189,2.27237910,1.11567704,2.47687457,3.05730451,2.42046434,,,,1.61127985,1.81746783,1.85676199,1.78796684,2.09814498,2.11096654,2.32914040,1.59641218,2.27854760,,,,,4.20017563,2.04181932,1.64224905,0.75820638,1.93117509,2.31854850,2.24969134,1.60425269,3.26703445,2.72580275,1.88803277,2.21990463,2.85259968,1.39651662,2.74596471,3.81547532,3.43344423,2.16265113,1.81036406,2.85254064,2.09266311,3.53752719,4.13850510,3.93086737,2.17038008,2.88841204,2.48176513,2.05562814,1.97570838,2.22410949,2.11920648,1.98912875,1.97693445,2.25597220,2.66447017,,2.39132958,2.21362304,
,197.284199,1.95490692,1.57386716,1.50057294,1.72766073,2.03943713,2.09880043,2.00268920,1.74513737,2.16437444,2.22402136,2.20642699,2.33349084,1.96112675,1.62663533,1.42339740,1.88132005,,,,,,,,,,,1.45523974,2.25143032,1.88880685,1.93782541,1.20753107,0.71702029,1.34296135,2.13241907,1.23566748,1.48941857,,,,2.78903640,2.13637954,1.60241565,1.65659005,1.99145435,2.05550092,2.00912680,2.22828231,1.96346983,,,,,1.37499917,2.99102776,1.74296115,1.84859724,1.52502539,2.28543702,1.14033842,2.39617426,3.05746019,2.36502646,,,,1.57758891,1.70659124,1.81450195,1.76781959,2.01425727,1.95489204,2.31501162,1.57675344,2.26302380,,,,,3.92042144,2.22145810,1.81028175,0.73072251,1.89868147,2.27315125,2.26609637,1.75502197,3.17161891,2.55154203,1.87594930,2.18942054,2.86285285,1.39182321,2.71526503,3.53815834,3.38986785,1.89247218,1.61617021,2.77390386,2.03397821,3.49195597,4.05095448,3.74080781,2.12636472,2.81953988,2.36892982,2.08505402,1.93609690,2.03059157,2.10246201,2.12210387,1.95080956,2.17977779,2.48479947,,2.35187115,2.17139702,
,204.273446,2.05162140,1.60181125,1.43844757,1.75494049,2.05423975,2.03553462,1.96010998,1.69934614,2.39976322,2.20885621,1.88883628,2.31305913,1.94778233,1.44456970,2.75199120,1.82118495,,,,,,,,,,,1.35511115,2.34823464,1.90276133,1.92190447,1.19591786,0.67412146,2.02018446,2.08802653,1.06671516,1.42813220,,,,2.72689207,2.05380655,1.61040384,1.67375659,1.95825797,1.99848224,1.99985948,2.20763437,1.88771048,,,,,1.25943977,2.86509702,1.67582998,1.77908961,1.50282818,2.21302194,1.24454543,2.34512940,2.96269922,2.32650213,,,,1.54936931,1.62342524,1.77557284,1.76392766,1.89485431,2.09451564,2.25805774,1.58367774,2.21081727,,,,,3.87527044,2.38988605,1.79685538,0.82398009,1.84070258,2.23724464,2.25061245,1.71220882,2.39719808,2.48318666,1.83139065,2.13676711,2.75172474,1.38844473,2.69160974,3.43922950,2.74570269,1.87767217,2.07580031,3.05387493,2.01331107,3.41539094,3.97460361,3.58748251,2.07309010,2.80385960,2.26107832,2.02979812,1.90445132,1.73804525,2.07983360,1.98876366,1.92418083,2.11330177,2.37449170,,2.28799238,2.13895946,
"AA/Rot 12/6uM",211.337887,1.64121961,1.68060682,1.42592279,1.69693913,1.93478514,1.95267575,1.94537648,1.63019371,2.23078822,1.83965177,1.88393945,2.23607529,1.84890864,1.89278833,2.22555631,1.85428818,,,,,,,,,,,1.23126771,2.21726213,1.95189501,1.83261190,1.15319682,0.63104510,1.81046199,2.04324957,1.07853072,1.35126558,,,,1.82605192,2.00074913,1.59731885,1.98525276,1.91239951,1.88224523,1.89152311,2.13265307,1.80378027,,,,,1.24292900,2.70841288,1.66513836,1.70904133,1.42786562,2.11264045,1.19209131,2.18762964,2.66254698,2.25351602,,,,1.37522292,1.66613920,1.70469887,1.74368270,1.72621894,1.86446894,2.09397771,1.55634129,2.11436600,,,,,3.45472644,2.37993865,1.52831067,0.72140934,1.68020983,2.16151421,2.05512745,1.30996561,1.87124476,2.27448415,1.82267759,2.07574801,2.50730060,1.36948053,2.53025888,3.20438373,2.35661964,1.81048092,2.01303167,2.41344327,1.89038690,2.89639120,3.44558989,2.77986227,1.84847817,2.52279118,2.48037648,1.91096149,1.71338719,1.56442045,1.92432446,1.95040735,1.84007497,1.91715266,2.09679894,,2.15609241,2.05299395,
,218.333810,1.44884709,1.56711941,1.33795343,1.42062300,1.76400781,1.80756575,1.77881168,1.51114810,1.75169651,1.48792461,1.78542071,2.01403619,1.66776257,1.16337417,2.59078269,1.41464551,,,,,,,,,,,1.11855085,1.83292470,1.66841201,1.60202081,0.89936109,0.61085141,1.78573453,1.87679425,1.08284641,1.22391020,,,,1.70717242,1.76303871,1.43266049,1.47453845,1.74144850,1.59619633,1.73077435,1.92358454,1.64209825,,,,,1.19675389,2.23201810,1.46102572,1.55915510,1.39463075,1.79206453,1.17147885,1.93042753,2.13810915,2.13517208,,,,1.19768617,1.54182092,1.58372985,1.50316679,1.45168249,1.73886032,1.74689828,1.50423752,1.82892597,,,,,2.47663620,2.12264954,1.42120215,0.66769472,1.55814572,1.89170765,1.67749015,1.34823688,1.60159265,1.96400977,1.63121707,1.83155692,2.02274322,1.29854046,2.22852281,2.65026814,2.03622182,1.59928078,1.47460161,1.99213003,1.62771746,2.01526635,2.76327800,2.01696980,1.63765072,2.22526082,2.15013554,1.73030849,1.54004010,1.35290012,1.70783863,1.42057004,1.70139489,1.73682705,1.66017468,,1.88506324,1.89439287,
,225.328972,1.29077554,1.46717029,1.23480084,1.29545112,1.53086401,1.62634728,1.86212206,1.38278006,1.54862417,1.16692835,1.42033561,1.73963782,1.48678234,1.00208607,2.42509340,1.18797339,,,,,,,,,,,1.08339581,1.39294572,1.43766532,1.43538117,1.26558234,1.33142113,1.70384014,1.55256052,0.91683652,1.14193357,,,,1.44468534,1.64060077,1.35021175,1.46885920,1.46901722,1.36783922,1.54890067,1.69874059,1.54260649,,,,,1.15243535,1.87173084,1.34231260,1.41585136,1.32927903,1.55488280,1.10819717,1.74831760,1.74812974,2.03002812,,,,1.10779949,1.39610949,1.44828946,1.36669728,1.29937745,1.53706789,1.48913699,1.37935986,1.46977951,,,,,1.67110317,1.63659245,1.45911297,0.65584694,1.35569535,1.61744117,1.43393445,1.27877139,1.23580918,1.70614424,1.52416291,1.54049777,1.59188781,1.20443453,1.84658812,1.93038739,1.50515180,1.29669372,1.30096266,1.62194788,1.38247500,1.50156872,1.98271008,1.51051080,1.44154544,1.93723136,1.56360855,1.50493775,1.36483426,1.38781750,1.54340544,1.39965691,1.55625076,1.48779912,1.47821341,,1.63206743,1.72942331,
,232.320460,1.16952488,1.35156524,1.14434741,1.09105899,1.33569345,1.41711541,1.63204974,1.24758194,1.31965365,0.86436054,1.37477857,1.48439729,1.30712825,0.88887711,2.47947896,1.05347208,,,,,,,,,,,0.96125369,1.22156265,1.29127606,1.28414507,1.21396476,1.31694903,1.01217900,1.26392815,0.88160390,1.08572399,,,,1.12710080,1.43694407,1.18169118,1.27735739,1.28689662,1.21896766,1.37218593,1.47272101,1.20484352,,,,,1.04793626,1.50838323,1.36419251,1.27495596,1.25428166,1.38683642,1.06452364,1.44131556,1.50114354,1.93612489,,,,1.12592901,1.22925653,1.31906144,1.25876682,1.20913609,1.38616208,1.30353330,1.22763497,1.41446506,,,,,1.47499073,1.41096580,1.22805227,0.69750852,1.21860760,1.33389748,1.25383191,1.28882104,1.16167951,1.47004843,1.40265128,1.38689182,1.35171471,1.13202296,1.52754436,1.56151419,1.39007881,1.13205176,1.23480304,1.34548160,1.19479878,1.22334176,1.48387153,1.22521535,1.27277522,1.59097090,1.34107796,1.33776659,1.20134804,1.13320200,1.39728563,1.34128065,1.40702748,1.32460974,1.28148465,,1.46558942,1.57687956,
,239.312669,1.09380813,1.25087783,1.06796254,1.03979545,1.21582274,1.32681724,1.40708619,1.15813439,1.16752706,0.79832120,1.23010428,1.30887258,1.19924602,1.03823943,2.36028386,1.01196837,,,,,,,,,,,0.92236897,1.11240771,1.17670617,1.19429401,1.19660702,1.18156042,1.68163757,1.16076609,0.86740062,1.12029529,,,,0.94101945,1.32241460,1.11687000,1.17700930,1.15914225,1.14714387,1.24570194,1.32770497,1.07968637,,,,,0.99462430,1.33738076,1.18643019,1.18880087,1.17137444,1.27373525,1.04304296,1.30043252,1.33929936,1.89023045,,,,1.12056362,1.11699185,1.20538478,1.17793194,1.13776221,1.24870582,1.20269033,1.14333132,1.25620487,,,,,1.56184859,1.50335562,1.29020952,0.83078875,1.13035455,1.17163352,1.14171077,1.21977578,0.84251816,1.41546808,1.30028620,1.25513731,1.19615500,1.07659912,1.31638928,1.34821169,1.19937271,1.15723677,1.23628167,1.30858070,1.09739504,1.14150020,1.32130460,1.16619041,1.17519569,1.37546432,1.33897348,1.19680736,1.13182407,0.93687775,1.30562973,1.34358859,1.28421055,1.22691640,1.16981764,,1.33567290,1.45125238,
,246.307838,1.06649324,1.12215511,1.00965670,0.98566134,1.11902294,1.19033851,1.21374173,1.07900563,1.02179947,0.82590728,1.15649971,1.15985130,1.10603925,0.90924492,2.33457064,0.93447689,,,,,,,,,,,0.96230740,1.04907135,1.07246559,1.11734468,0.99513878,1.10161438,0.96751329,1.08000258,0.85669974,1.00913479,,,,0.78903415,1.19391773,1.04471048,1.10213266,1.08032080,1.07140045,1.14875332,1.18053113,0.98050918,,,,,0.95310705,1.18865393,1.07298685,1.10137768,1.10343551,1.16247076,1.04239090,1.18602062,1.29213352,1.82431666,,,,1.07711478,1.04087007,1.10572590,1.06707666,1.06040449,1.19048065,1.11712066,1.04919205,1.10430701,,,,,1.69406688,1.42113197,1.08687415,0.77586824,1.07686831,1.03401361,1.05725935,1.34569288,1.11627936,1.25477551,1.21884711,1.18193840,1.06104646,1.04507803,1.16615854,1.04867218,1.10227073,1.04966159,1.05833805,1.11025912,0.99968997,1.10657595,1.15621883,1.05275804,1.03748793,1.26274578,1.22906571,1.14386051,1.10174382,0.93880067,1.21094702,1.25598223,1.18040861,1.13002104,1.06035604,,1.23722298,1.29769951,
,253.296344,1.03100012,1.10806115,0.97657734,0.96435480,1.04951675,1.09739024,1.16537346,1.06014514,0.98991499,0.94623625,1.08718248,1.09067655,1.06708565,1.00942087,1.12292487,0.95666313,,,,,,,,,,,0.97355777,1.03048508,1.04270879,1.07359886,1.19742496,1.04066871,0.99691030,1.04922501,1.02402819,1.08233577,,,,0.85335072,1.12304743,1.02645438,1.06884623,1.04231028,1.03156186,1.08297457,1.11830378,0.95177620,,,,,1.01355541,1.17154107,1.06266421,1.06601677,1.06209634,1.09682827,1.02270361,1.12535108,1.10985335,1.07432558,,,,0.98123234,1.01799911,1.04738721,1.06008001,1.02822287,1.03113884,1.06258370,1.07149437,1.06056439,,,,,2.47603843,1.19581425,1.05563007,1.03815715,1.03273874,1.00684192,1.02874991,1.09518947,0.73795363,1.12186081,1.13374544,1.12123861,1.04298697,1.02523753,1.10035099,0.97660405,1.04619705,1.04216785,1.11242022,1.07549570,0.89071245,1.05785703,1.12338712,1.03379966,1.01036353,1.18554494,1.13313765,1.10061905,1.15483191,0.91515904,1.12351408,1.14831070,1.11147787,1.04265678,1.04020559,,1.12756569,1.20628807,
,260.295234,1.06254781,1.04816867,0.97067132,0.98864608,1.05195657,1.02420881,1.11422551,1.05249586,1.01567396,0.97117946,1.02933317,1.06735682,1.05499685,1.10746201,0.91343535,0.89994316,,,,,,,,,,,0.98170770,1.00259833,1.02081943,1.03987960,1.19520657,1.03349002,1.01578581,1.03618188,1.00285546,1.08669725,,,,1.32588765,1.06016163,1.00770543,1.03617830,1.03846217,1.01850501,1.04023083,1.07260623,0.84932377,,,,,0.91432083,1.16003035,1.01233715,1.04251407,1.03764864,1.04088974,1.01520379,1.06348662,1.05862254,1.14012907,,,,1.04548594,1.01128653,1.04094384,1.03898249,1.02114723,1.10573754,1.02540526,1.01214562,1.05188171,,,,,0.52594542,1.13261613,1.04365123,0.79260964,1.04041107,1.00376894,1.00994903,1.33382425,0.73618296,1.04798306,1.06205197,1.04490281,1.03991576,1.01615602,1.06363367,1.25644351,1.03349855,1.08056703,1.19284689,1.08391944,0.83632411,1.04784746,1.08466454,1.02971947,1.03065963,1.15188017,1.03439108,1.03582724,1.01037521,0.97732294,1.06181917,0.96132036,1.04688527,1.02673240,1.01032229,,1.05960310,1.12374937,
,267.280769,1.00032614,1.03805897,0.97442343,0.90219050,0.98295614,0.98949864,1.11479558,1.01559000,1.10229090,0.99430084,1.02094556,0.99999293,1.01137201,0.96753029,0.98062903,0.93916847,,,,,,,,,,,0.98206312,0.96953979,1.00408139,1.00991370,0.96567514,1.01600288,1.00208476,0.99409952,0.98832442,1.00003504,,,,0.81698393,1.00690279,0.98945424,1.00486871,0.98343822,0.99319953,1.00766306,1.00712329,0.97181953,,,,,0.98164931,1.02577254,0.98264326,1.00307174,1.00089784,1.01253029,1.00481122,1.01846200,1.03432125,1.12014974,,,,1.00837809,0.95986407,1.00631702,1.01014691,0.97809380,1.07792959,1.01152036,0.99993367,0.99920406,,,,,0.83279193,1.18742825,1.07382889,0.78517649,1.02367422,0.97002744,0.99349997,1.26375268,0.72157175,1.01365752,1.05087377,1.01752214,1.00234713,0.99677824,0.99893739,0.82644184,1.10405933,1.00565955,1.01191786,1.05333704,0.90389739,1.01533039,0.99671765,0.99843622,0.97905012,1.12411377,1.02850187,1.06084378,1.08066664,1.02981903,1.02200916,1.22493340,1.02160380,1.01111549,1.02668612,,1.01208320,1.05410192,
,274.267804,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,,,,,,,,,,,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,,,,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,,,,,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,,,,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,,,,,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,,1.00000000,1.00000000,
,281.262232*,0.97009498*,1.01087522*,0.95286474*,0.97630654*,1.01688389*,0.99113304*,0.95133940*,1.02036317*,0.89990304*,0.87205543*,0.95031172*,0.95157836*,0.96509183*,0.90844505*,0.97659784*,0.77207863*,,,,,,,,,,,0.93670226*,0.90230796*,0.95912376*,0.93797514*,0.82300688*,0.95111528*,0.76258906*,0.95981322*,0.91559982*,0.95342942*,,,,0.75686303*,0.89583457*,0.95064144*,1.04475750*,0.90088571*,0.95427515*,0.96204190*,0.97823521*,0.91151848*,,,,,0.51811769*,2.48977697*,0.92451508*,0.98858785*,0.99518857*,0.93830612*,0.97508568*,0.89885933*,0.85733967*,1.02770529*,,,,0.99831672*,0.85825603*,0.88296901*,0.97930228*,0.90175406*,1.05072740*,0.93534597*,0.97409020*,0.94221423*,,,,,0.92346333*,1.16243916*,1.04984866*,1.13973800*,0.99671813*,0.94068637*,0.93133433*,1.02851194*,0.71838597*,0.91066472*,0.98286407*,0.91912626*,0.86754619*,0.97417860*,0.95775399*,0.92733604*,1.01935669*,0.92862249*,0.83718186*,0.99980615*,1.08941184*,0.96267179*,1.19801674*,0.90145640*,1.00834146*,1.03934767*,0.85686709*,0.94792148*,0.95152749*,0.80723065*,0.94605508*,0.93425379*,0.97777968*,0.97354631*,0.84119921*,,0.98252235*,1.05187871*,
,288.255570*,0.96620951*,1.02819300*,0.94175461*,0.99515145*,0.98349158*,1.00197667*,0.93008390*,0.99429560*,0.96555117*,0.85499393*,0.96854153*,0.94925907*,0.96388752*,0.89517789*,0.95326613*,0.79484971*,,,,,,,,,,,0.93877632*,0.83717532*,0.96144112*,0.93925069*,1.51101123*,0.98349068*,0.80121775*,0.94621227*,0.96532465*,0.95475962*,,,,0.71026408*,0.89696677*,0.94465457*,0.88646220*,0.91523462*,0.95256081*,0.96745197*,0.96557473*,0.90937119*,,,,,0.50613692*,2.58926796*,0.92149538*,0.96307279*,0.97863275*,0.93877497*,0.99931425*,0.88291817*,0.86557785*,1.06077988*,,,,0.97016175*,0.89347551*,0.94271874*,0.96856169*,0.91556018*,1.02825326*,0.94921187*,1.07026614*,0.92090971*,,,,,0.88541910*,1.24051887*,0.94257570*,0.88339246*,0.99522430*,0.93454249*,0.91243542*,1.14277269*,0.78979371*,0.93022954*,0.96721203*,0.92106703*,0.88630916*,0.97463888*,0.94895989*,0.81532670*,0.98889845*,0.92998122*,0.86691470*,0.98473494*,0.98449734*,0.95323365*,1.14339053*,0.85400211*,0.99794057*,0.99153026*,0.87857650*,0.97350292*,0.94796618*,0.87321495*,0.94901528*,1.06529766*,0.97692055*,0.98223835*,0.85612313*,,0.96615150*,1.02266268*,
